step,T,Epot,Efull,SolventMolsThroughZ,
1.068e-011,295.21,-9475.41,-5399.66,0,
1.0685e-011,299.659,-9534.87,-5397.7,0,
1.069e-011,304.834,-9613.04,-5404.43,0,
1.0695e-011,297.891,-9516.85,-5404.1,0,
1.07e-011,301.64,-9569.72,-5405.2,0,
1.0705e-011,297.426,-9513.94,-5407.61,0,
1.071e-011,303.084,-9592.23,-5407.77,0,
1.0715e-011,293.205,-9455.67,-5407.61,0,
1.072e-011,300.069,-9546.18,-5403.35,0,
1.0725e-011,299.734,-9546.92,-5408.72,0,
1.073e-011,291.589,-9435.33,-5409.58,0,
1.0735e-011,299.905,-9552.71,-5412.15,0,
1.074e-011,294.841,-9486.44,-5415.79,0,
1.0745e-011,292.998,-9458.21,-5413.01,0,
1.075e-011,289.481,-9414.28,-5417.64,0,
1.0755e-011,292.995,-9464.78,-5419.61,0,
1.076e-011,291.566,-9442.55,-5417.11,0,
1.0765e-011,309.579,-9693.49,-5419.37,0,
1.077e-011,306.342,-9657.61,-5428.18,0,
1.0775e-011,299.243,-9562.17,-5430.75,0,
1.078e-011,290.108,-9431.29,-5425.98,0,
1.0785e-011,300.423,-9571.14,-5423.43,0,
1.079e-011,288.418,-9407.73,-5425.76,0,
1.0795e-011,293.725,-9473.31,-5418.07,0,
1.08e-011,298.513,-9536.01,-5414.67,0,
1.0805e-011,294.048,-9474.96,-5415.26,0,
1.081e-011,305.794,-9634.07,-5412.21,0,
1.0815e-011,306.897,-9656.54,-5419.44,0,
1.082e-011,306.503,-9656.14,-5424.48,0,
1.0825e-011,301.279,-9593.61,-5434.08,0,
1.083e-011,301.832,-9604.08,-5436.92,0,
