step,T,Epot,Efull,SolventMolsThroughZ,SolventMolsThroughKlap,Z_Klap,
1.935e-012,204.926,-7983.61,-7579.8,1,2,-0.041316,
1.94e-012,217.846,-7995.68,-7566.4,1,2,-0.0424563,
1.945e-012,227.392,-8010.28,-7562.19,1,2,-0.0435809,
1.95e-012,230.813,-8018.47,-7563.65,1,2,-0.0447738,
1.955e-012,233.415,-8021.62,-7561.67,1,2,-0.0460228,
1.96e-012,236.134,-8027.74,-7562.43,1,2,-0.0470913,
1.965e-012,236.166,-8028.57,-7563.19,1,2,-0.0479866,
1.97e-012,235.563,-8029.56,-7565.37,1,2,-0.0490773,
1.975e-012,230.86,-8019.84,-7564.93,1,2,-0.0503515,
1.98e-012,227.943,-8010.77,-7561.6,1,2,-0.0511804,
1.985e-012,227.3,-8004.99,-7557.08,1,2,-0.0514511,
1.99e-012,232.307,-8010.64,-7552.87,1,2,-0.0519783,
1.995e-012,243.962,-8036.41,-7555.67,1,2,-0.0532529,
2e-012,250.808,-8060.93,-7566.71,1,2,-0.0547595,
2.005e-012,255.45,-8079.94,-7576.57,1,2,-0.0560116,
2.01e-012,252.659,-8085.41,-7587.53,1,2,-0.0570518,
2.015e-012,249.502,-8086.85,-7595.2,1,2,-0.0577995,
2.02e-012,246.472,-8086.55,-7600.86,1,2,-0.0580886,
2.025e-012,241.976,-8081.48,-7604.66,1,2,-0.0582302,
2.03e-012,241.787,-8082.72,-7606.27,1,2,-0.0585975,
2.035e-012,247.723,-8097.3,-7609.15,1,2,-0.0590941,
2.04e-012,245.494,-8098.38,-7614.62,1,2,-0.0596468,
2.045e-012,240.532,-8090.62,-7616.65,1,2,-0.0604064,
2.05e-012,240.037,-8089.31,-7616.31,1,2,-0.0610541,
2.055e-012,242.93,-8092.92,-7614.22,1,2,-0.0609984,
2.06e-012,239.733,-8083.74,-7611.34,1,2,-0.0604787,
2.065e-012,237.043,-8072.09,-7604.99,1,2,-0.0602227,
2.07e-012,234.521,-8059.33,-7597.2,1,2,-0.0601566,
2.075e-012,232.639,-8046.42,-7588,1,2,-0.0597274,
2.08e-012,232.157,-8034.44,-7576.97,1,2,-0.0591143,
2.085e-012,233.826,-8028.33,-7567.57,1,2,-0.0587074,
2.09e-012,235.006,-8021.9,-7558.81,1,2,-0.0581258,
2.095e-012,238.014,-8021.14,-7552.12,1,2,-0.056987,
2.1e-012,236.581,-8012.54,-7546.35,1,2,-0.0557414,
2.105e-012,244.619,-8018.95,-7536.92,1,2,-0.0546385,
2.11e-012,256.576,-8041.35,-7535.76,1,2,-0.0530279,
2.115e-012,267.103,-8069.58,-7543.24,1,2,-0.0506994,
2.12e-012,262.983,-8071.21,-7552.99,1,2,-0.0485924,
2.125e-012,250.671,-8051.61,-7557.65,1,2,-0.0473316,
2.13e-012,233.955,-8011.99,-7550.98,1,2,-0.0464295,
2.135e-012,228.342,-7985.58,-7535.62,1,2,-0.045562,
2.14e-012,224.165,-7958.75,-7517.02,1,2,-0.0452202,
2.145e-012,228.289,-7948.46,-7498.61,1,2,-0.0454997,
2.15e-012,232.112,-7938.24,-7480.86,1,2,-0.0456858,
2.155e-012,235.365,-7927.25,-7463.45,1,2,-0.0453293,
2.16e-012,228.802,-7894.97,-7444.11,1,2,-0.044774,
2.165e-012,231.703,-7880.83,-7424.25,1,2,-0.0441853,
2.17e-012,238.143,-7876.18,-7406.91,1,2,-0.0432683,
2.175e-012,252.469,-7895.37,-7397.87,1,2,-0.042047,
2.18e-012,270.25,-7932.18,-7399.64,1,2,-0.0410179,
2.185e-012,279.653,-7964.09,-7413.02,1,2,-0.0401516,
2.19e-012,282.194,-7986.91,-7430.84,1,2,-0.0388862,
2.195e-012,276.042,-7991.98,-7448.03,1,2,-0.0371545,
2.2e-012,270.874,-7993.47,-7459.71,2,3,-0.0355076,
2.205e-012,270.258,-7999.19,-7466.63,2,3,-0.0341075,
2.21e-012,269.184,-8003.79,-7473.35,2,3,-0.0325114,
2.215e-012,269.114,-8009.32,-7479.02,2,3,-0.0306777,
2.22e-012,265.236,-8004.59,-7481.94,2,3,-0.0291071,
2.225e-012,262.085,-7998.8,-7482.35,2,3,-0.0278676,
2.23e-012,256.205,-7984.78,-7479.92,2,3,-0.026313,
2.235e-012,254.113,-7973.89,-7473.15,2,3,-0.0243364,
2.24e-012,260.024,-7980.17,-7467.79,2,3,-0.0225545,
2.245e-012,270.84,-8004.03,-7470.33,2,3,-0.021269,
2.25e-012,274.657,-8018.7,-7477.47,2,3,-0.0201585,
2.255e-012,275.572,-8025.25,-7482.23,2,3,-0.0191218,
2.26e-012,274.724,-8028.2,-7486.84,2,3,-0.0182734,
2.265e-012,272.422,-8028.68,-7491.86,2,3,-0.0175659,
2.27e-012,267.983,-8020.17,-7492.1,2,3,-0.0170575,
2.275e-012,265.704,-8014.01,-7490.43,2,3,-0.0169279,
2.28e-012,260.173,-7999.44,-7486.76,2,3,-0.0169124,
2.285e-012,254.466,-7979.07,-7477.63,2,3,-0.0164302,
2.29e-012,255.847,-7970.79,-7466.63,2,3,-0.0154644,
2.295e-012,258.113,-7965.57,-7456.95,2,3,-0.0145242,
2.3e-012,271.61,-7987.51,-7452.29,2,3,-0.0139919,
2.305e-012,285.853,-8018.62,-7455.33,2,3,-0.0137715,
2.31e-012,283.921,-8023.14,-7463.66,2,3,-0.0137105,
2.315e-012,279.459,-8019.25,-7468.57,2,3,-0.013684,
2.32e-012,272.975,-8007.85,-7469.95,2,3,-0.0135372,
2.325e-012,256.531,-7968.75,-7463.25,2,3,-0.0131101,
2.33e-012,245.506,-7928.73,-7444.95,2,3,-0.0125781,
2.335e-012,241.74,-7896.65,-7420.29,2,3,-0.012238,
2.34e-012,250.859,-7892.15,-7397.82,2,3,-0.0119889,
2.345e-012,259.026,-7892.65,-7382.23,2,3,-0.0116222,
2.35e-012,266.898,-7897.69,-7371.76,2,3,-0.0114094,
2.355e-012,270.719,-7894.71,-7361.25,2,3,-0.0117393,
2.36e-012,270.233,-7885.38,-7352.88,2,3,-0.012298,
2.365e-012,262.421,-7857.94,-7340.83,3,4,-0.0126184,
2.37e-012,265.689,-7850.88,-7327.33,3,4,-0.0126382,
2.375e-012,281.142,-7873.64,-7319.64,3,4,-0.0125807,
2.38e-012,298.501,-7913.48,-7325.27,3,4,-0.0125501,
2.385e-012,308.212,-7947.52,-7340.18,3,4,-0.012683,
2.39e-012,307.614,-7966.87,-7360.71,3,4,-0.0129408,
2.395e-012,303.589,-7976.42,-7378.19,3,4,-0.0131044,
2.4e-012,294.145,-7971.24,-7391.62,3,4,-0.0131416,
2.405e-012,280.576,-7944.34,-7391.46,3,4,-0.0131079,
2.41e-012,264.376,-7901.86,-7380.9,3,4,-0.0129886,
2.415e-012,260.497,-7874.98,-7361.66,3,4,-0.0127814,
2.42e-012,270.781,-7877.2,-7343.61,3,4,-0.0126292,
2.425e-012,290.473,-7910.73,-7338.34,3,4,-0.012329,
2.43e-012,302.068,-7939.29,-7344.05,3,4,-0.0118075,
2.435e-012,308.13,-7964.68,-7357.5,3,4,-0.0115483,
2.44e-012,308.423,-7981.66,-7373.9,3,4,-0.0119375,
2.445e-012,300.616,-7979.48,-7387.1,3,4,-0.0124773,
2.45e-012,298.135,-7982.44,-7394.95,3,4,-0.0127239,
2.455e-012,303.835,-8000.51,-7401.79,3,4,-0.0130795,
2.46e-012,293.375,-7986.18,-7408.07,3,4,-0.0138145,
2.465e-012,281.933,-7959,-7403.44,3,4,-0.0144857,
2.47e-012,281.744,-7950.2,-7395.02,3,4,-0.0147781,
2.475e-012,275.854,-7927.71,-7384.13,3,4,-0.0151775,
2.48e-012,272.877,-7906.47,-7368.75,2,3,-0.015951,
2.485e-012,279.298,-7905.59,-7355.22,2,3,-0.016696,
2.49e-012,282.639,-7902.74,-7345.79,2,3,-0.0172427,
2.495e-012,294.14,-7920.91,-7341.29,2,3,-0.0181022,
2.5e-012,301.865,-7940.06,-7345.23,2,3,-0.0190575,
2.505e-012,307.852,-7953.78,-7347.14,1,2,-0.0190967,
2.51e-012,314.126,-7968.15,-7349.16,1,2,-0.0181893,
2.515e-012,311.914,-7968.03,-7353.4,1,2,-0.0174696,
2.52e-012,301.789,-7950.32,-7355.64,1,2,-0.0171994,
2.525e-012,299.82,-7948.44,-7357.63,1,2,-0.0165688,
2.53e-012,303.577,-7959.73,-7361.52,1,2,-0.0155239,
2.535e-012,305.008,-7965.54,-7364.51,1,2,-0.014654,
2.54e-012,301.045,-7959.31,-7366.08,1,2,-0.0138931,
2.545e-012,306.55,-7971.45,-7367.38,1,2,-0.0129539,
2.55e-012,305.534,-7969.96,-7367.89,1,2,-0.0123129,
2.555e-012,301.359,-7962.76,-7368.92,1,2,-0.0121711,
2.56e-012,294.7,-7949.67,-7368.95,1,2,-0.0119919,
2.565e-012,300.129,-7959.28,-7367.87,1,2,-0.0116747,
2.57e-012,307.582,-7974.69,-7368.59,1,2,-0.0119294,
2.575e-012,308.719,-7977.2,-7368.86,1,2,-0.0128247,
2.58e-012,297.164,-7955.33,-7369.75,1,2,-0.0135584,
2.585e-012,294.729,-7949.89,-7369.11,1,2,-0.0137049,
2.59e-012,302.437,-7965.59,-7369.63,1,2,-0.0135651,
2.595e-012,303.174,-7967.41,-7370,1,2,-0.0134199,
2.6e-012,302.221,-7965.48,-7369.94,1,2,-0.0133214,
2.605e-012,303.443,-7967.72,-7369.77,1,2,-0.0135862,
2.61e-012,292.186,-7944.88,-7369.12,1,2,-0.0144765,
2.615e-012,279.619,-7919.19,-7368.19,1,2,-0.0156886,
2.62e-012,277.738,-7913.22,-7365.93,1,2,-0.0167496,
2.625e-012,281.951,-7919.85,-7364.25,1,2,-0.017942,
2.63e-012,294.285,-7943.8,-7363.9,1,2,-0.0196333,
2.635e-012,296.849,-7949.75,-7364.8,1,2,-0.0212819,
2.64e-012,283.802,-7923.35,-7364.11,1,2,-0.022141,
2.645e-012,270.547,-7895.15,-7362.03,1,2,-0.0223984,
2.65e-012,275.137,-7901.17,-7359.01,1,2,-0.0226499,
2.655e-012,277.147,-7902.8,-7356.67,1,2,-0.0229999,
2.66e-012,278.493,-7903.63,-7354.85,1,2,-0.0233833,
2.665e-012,289.15,-7922.09,-7352.31,1,2,-0.0237741,
2.67e-012,295.611,-7934.8,-7352.28,1,2,-0.0240268,
2.675e-012,300.368,-7943.31,-7351.42,1,2,-0.0240939,
2.68e-012,309.124,-7960.09,-7350.95,1,2,-0.0243252,
2.685e-012,316.824,-7976.35,-7352.04,1,2,-0.0249577,
2.69e-012,318.426,-7983.93,-7356.46,1,2,-0.0258447,
2.695e-012,313.235,-7975.91,-7358.66,1,2,-0.026747,
2.7e-012,306.407,-7964.36,-7360.57,1,2,-0.0275279,
2.705e-012,303.705,-7959.86,-7361.4,1,2,-0.0283011,
2.71e-012,292.048,-7937.73,-7362.24,1,2,-0.0293789,
2.715e-012,276.264,-7904.95,-7360.56,1,2,-0.0307641,
2.72e-012,268.799,-7887.31,-7357.63,1,2,-0.031965,
2.725e-012,275.298,-7896.59,-7354.11,1,2,-0.0328158,
2.73e-012,283.664,-7910.9,-7351.93,1,2,-0.0336378,
2.735e-012,285.541,-7913.03,-7350.36,1,2,-0.0345506,
2.74e-012,292.055,-7925.13,-7349.63,1,2,-0.0352163,
2.745e-012,294.556,-7929.26,-7348.82,1,2,-0.0354585,
2.75e-012,307.989,-7956.97,-7350.06,1,2,-0.0354635,
2.755e-012,326.695,-7995.77,-7352,1,2,-0.0354929,
2.76e-012,334.639,-8015.43,-7356.01,1,2,-0.035706,
2.765e-012,322.602,-7994.66,-7358.96,1,2,-0.0361726,
2.77e-012,311.439,-7974.09,-7360.39,1,2,-0.0369408,
2.775e-012,298.018,-7947.88,-7360.62,1,2,-0.0378918,
2.78e-012,281.673,-7915.02,-7359.97,1,2,-0.0386224,
2.785e-012,272.753,-7895.56,-7358.09,1,2,-0.0387465,
2.79e-012,260.408,-7868.53,-7355.39,1,2,-0.0384407,
2.795e-012,260.497,-7865.22,-7351.9,1,2,-0.0380661,
2.8e-012,266.7,-7874.01,-7348.46,1,2,-0.0375996,
2.805e-012,275.854,-7888.66,-7345.08,1,2,-0.0369017,
2.81e-012,281.163,-7897.41,-7343.37,1,2,-0.0361868,
2.815e-012,288.103,-7909.13,-7341.41,1,2,-0.0356523,
2.82e-012,299.97,-7932.11,-7341.01,1,2,-0.0351664,
2.825e-012,311.554,-7954.81,-7340.88,1,2,-0.0346414,
2.83e-012,304.307,-7941.35,-7341.7,1,2,-0.0342708,
2.835e-012,293.042,-7918.68,-7341.23,1,2,-0.0343141,
2.84e-012,291.915,-7915.79,-7340.56,1,2,-0.0346803,
2.845e-012,293.198,-7916.86,-7339.1,1,2,-0.0349177,
2.85e-012,283.103,-7896.14,-7338.27,1,2,-0.0347222,
2.855e-012,265.026,-7858.2,-7335.95,1,2,-0.0344431,
2.86e-012,259.603,-7843.57,-7332.02,1,2,-0.0344422,
2.865e-012,262.985,-7846.49,-7328.26,1,2,-0.0344468,
2.87e-012,271.723,-7860.31,-7324.87,1,2,-0.0340183,
2.875e-012,289.063,-7892.22,-7322.61,1,2,-0.0332356,
2.88e-012,303.761,-7921.77,-7323.2,1,2,-0.0324173,
2.885e-012,312.219,-7941.36,-7326.12,1,2,-0.0317033,
2.89e-012,310.577,-7939.88,-7327.87,1,2,-0.0310918,
2.895e-012,305.345,-7930.24,-7328.55,1,2,-0.0304197,
2.9e-012,299.673,-7919.94,-7329.43,1,2,-0.0296341,
2.905e-012,300.347,-7921.29,-7329.45,1,2,-0.0290382,
2.91e-012,305.367,-7930.78,-7329.04,1,2,-0.0288845,
2.915e-012,303.318,-7927.65,-7329.95,1,2,-0.0288556,
2.92e-012,296.346,-7913.29,-7329.33,1,2,-0.0286407,
2.925e-012,285.668,-7891.34,-7328.42,1,2,-0.0283513,
2.93e-012,275.611,-7869.52,-7326.42,1,2,-0.0280866,
2.935e-012,275.438,-7866.51,-7323.75,1,2,-0.0278578,
2.94e-012,286.507,-7886.72,-7322.15,1,2,-0.0279209,
2.945e-012,301.205,-7914.67,-7321.13,1,2,-0.0283813,
2.95e-012,320.502,-7954.15,-7322.59,1,2,-0.0287238,
2.955e-012,330.794,-7977.59,-7325.74,1,2,-0.0286477,
2.96e-012,330.485,-7979.85,-7328.61,1,2,-0.0286056,
2.965e-012,328.85,-7980,-7331.99,1,2,-0.0289957,
2.97e-012,310.267,-7945.55,-7334.16,1,2,-0.0293232,
2.975e-012,296.717,-7918.59,-7333.9,1,2,-0.029142,
2.98e-012,305.362,-7935.18,-7333.45,1,2,-0.029031,
2.985e-012,312.119,-7949.41,-7334.37,1,2,-0.0296991,
2.99e-012,301.915,-7929.88,-7334.94,1,2,-0.030798,
2.995e-012,296.079,-7917.67,-7334.23,1,2,-0.0316956,
3e-012,295.267,-7915.73,-7333.9,1,2,-0.0325752,
3.005e-012,307.249,-7943.71,-7338.27,1,2,-0.0335938,
3.01e-012,315.234,-7961.47,-7340.29,1,2,-0.0341864,
3.015e-012,318.961,-7971.46,-7342.94,1,2,-0.0342125,
3.02e-012,330.595,-7997.83,-7346.38,1,2,-0.034538,
3.025e-012,331.716,-8003.89,-7350.23,1,2,-0.0353331,
3.03e-012,321.464,-7987.74,-7354.28,2,3,-0.0357237,
3.035e-012,305.963,-7959.22,-7356.31,2,3,-0.03563,
3.04e-012,297.087,-7943.19,-7357.77,2,3,-0.0360136,
3.045e-012,286.787,-7923.35,-7358.23,2,3,-0.0368751,
3.05e-012,282.892,-7915.83,-7358.39,2,3,-0.0372751,
3.055e-012,295.359,-7940.32,-7358.3,2,3,-0.0371703,
3.06e-012,308.268,-7966.02,-7358.57,2,3,-0.0373534,
3.065e-012,309.403,-7969.67,-7359.98,2,3,-0.0380416,
3.07e-012,309.645,-7970.09,-7359.93,2,3,-0.0387774,
3.075e-012,311.497,-7974.94,-7361.12,2,3,-0.0394501,
3.08e-012,322.865,-7998.94,-7362.73,2,3,-0.0402224,
3.085e-012,330.287,-8016.3,-7365.45,2,3,-0.040915,
3.09e-012,315.411,-7990,-7368.47,2,3,-0.0411556,
3.095e-012,297.909,-7956.11,-7369.06,2,3,-0.0411842,
3.1e-012,292.665,-7945.22,-7368.52,2,3,-0.0414812,
3.105e-012,287.297,-7933.73,-7367.6,2,3,-0.0419087,
3.11e-012,279.427,-7916.79,-7366.17,2,3,-0.0419778,
3.115e-012,272.774,-7900.81,-7363.3,2,3,-0.0417345,
3.12e-012,285.263,-7923.31,-7361.18,2,3,-0.041564,
3.125e-012,299.891,-7952.13,-7361.18,2,3,-0.0415341,
3.13e-012,304.709,-7963.07,-7362.63,2,3,-0.0415909,
3.135e-012,301.926,-7957.53,-7362.58,2,3,-0.0416523,
3.14e-012,298.323,-7950.78,-7362.92,2,3,-0.0413911,
3.145e-012,290.343,-7934.9,-7362.77,2,3,-0.0406397,
3.15e-012,280.459,-7914.31,-7361.65,2,3,-0.0398857,
3.155e-012,279.38,-7910.58,-7360.06,2,3,-0.039537,
3.16e-012,281.045,-7912.36,-7358.56,2,3,-0.0393808,
3.165e-012,279.013,-7905.55,-7355.74,2,3,-0.039094,
3.17e-012,283.185,-7911.7,-7353.68,2,3,-0.0385239,
3.175e-012,288.651,-7921.02,-7352.22,2,3,-0.0375386,
3.18e-012,305.414,-7954.16,-7352.32,2,3,-0.0363799,
3.185e-012,311.311,-7966.68,-7353.23,2,3,-0.0356004,
3.19e-012,300.363,-7945.49,-7353.61,2,3,-0.0351273,
3.195e-012,289.518,-7923.53,-7353.02,2,3,-0.0343389,
3.2e-012,279.195,-7901.7,-7351.54,2,3,-0.0331663,
3.205e-012,275.458,-7891.04,-7348.24,2,3,-0.0321513,
3.21e-012,287.326,-7912.61,-7346.42,2,3,-0.0315119,
3.215e-012,306.361,-7950.27,-7346.58,2,3,-0.0310262,
3.22e-012,318.934,-7976.65,-7348.18,2,3,-0.0305181,
3.225e-012,325.738,-7991.47,-7349.59,2,3,-0.0299567,
3.23e-012,318.926,-7981.06,-7352.6,2,3,-0.0293882,
3.235e-012,302.769,-7950.88,-7354.26,2,3,-0.0289581,
3.24e-012,304.92,-7955.76,-7354.9,2,3,-0.0288569,
3.245e-012,314.468,-7975.49,-7355.81,2,3,-0.0289355,
3.25e-012,322.58,-7993.61,-7357.95,2,3,-0.0289101,
3.255e-012,313.937,-7978.8,-7360.18,2,3,-0.0289697,
3.26e-012,289.32,-7930.27,-7360.16,2,3,-0.0296609,
3.265e-012,274.942,-7899.87,-7358.09,2,3,-0.03101,
3.27e-012,262.416,-7873.17,-7356.07,2,3,-0.032442,
3.275e-012,254.016,-7853.37,-7352.82,2,3,-0.0336735,
3.28e-012,250.254,-7841.15,-7348.01,2,3,-0.0347413,
3.285e-012,255.982,-7848.19,-7343.76,2,3,-0.0353891,
3.29e-012,263.995,-7860.18,-7339.97,2,3,-0.0353978,
3.295e-012,275.277,-7880.03,-7337.59,2,3,-0.0352467,
3.3e-012,298.841,-7925.65,-7336.77,2,3,-0.0353282,
3.305e-012,308.647,-7946.28,-7338.08,2,3,-0.0352487,
3.31e-012,311.57,-7953.21,-7339.24,2,3,-0.0347319,
3.315e-012,314.999,-7962.47,-7341.76,2,3,-0.0340682,
3.32e-012,312.537,-7960.09,-7344.22,2,3,-0.0331129,
3.325e-012,305.153,-7946.86,-7345.54,2,3,-0.0313341,
3.33e-012,295.478,-7927.95,-7345.7,2,3,-0.0291244,
3.335e-012,287.652,-7911.03,-7344.2,2,3,-0.0273511,
3.34e-012,289.966,-7913.81,-7342.42,2,3,-0.0258945,
3.345e-012,290.223,-7913.67,-7341.78,2,3,-0.0241087,
3.35e-012,286.529,-7905.66,-7341.04,2,3,-0.0222815,
3.355e-012,284.017,-7899.11,-7339.44,2,3,-0.0211501,
3.36e-012,287.387,-7904.18,-7337.88,2,3,-0.0205768,
3.365e-012,303.44,-7935.7,-7337.76,2,3,-0.0197415,
3.37e-012,312.617,-7955.49,-7339.46,2,3,-0.0184214,
3.375e-012,304.898,-7941.16,-7340.35,2,3,-0.0172853,
3.38e-012,299.104,-7930.59,-7341.19,2,3,-0.0168491,
3.385e-012,308.752,-7950.42,-7342.01,2,3,-0.0170496,
3.39e-012,308.217,-7950.42,-7343.07,2,3,-0.0177377,
3.395e-012,285.02,-7904.85,-7343.2,2,3,-0.0186948,
3.4e-012,277.307,-7886.22,-7339.77,2,3,-0.0191159,
3.405e-012,289.214,-7907.72,-7337.81,2,3,-0.0186886,
3.41e-012,314.646,-7958.03,-7338.01,2,3,-0.0183456,
3.415e-012,328.493,-7988.09,-7340.78,2,3,-0.0188461,
3.42e-012,321.922,-7978,-7343.64,2,3,-0.0195862,
3.425e-012,304.97,-7945.99,-7345.04,2,3,-0.0199124,
3.43e-012,296.092,-7928.86,-7345.4,2,3,-0.02017,
3.435e-012,290.148,-7916.88,-7345.13,2,3,-0.0206989,
3.44e-012,284.038,-7902.98,-7343.27,2,3,-0.0212583,
3.445e-012,273.473,-7880.6,-7341.71,2,3,-0.0213952,
3.45e-012,266.155,-7863.56,-7339.09,2,3,-0.0208363,
3.455e-012,270.395,-7868.67,-7335.85,2,3,-0.019438,
3.46e-012,278.638,-7883.03,-7333.96,2,3,-0.0175852,
3.465e-012,275.639,-7874.93,-7331.77,2,3,-0.0158864,
3.47e-012,276.127,-7874.22,-7330.1,2,3,-0.0146602,
3.475e-012,258.338,-7836.21,-7327.15,2,3,-0.0136511,
3.48e-012,259.189,-7833.79,-7323.05,2,3,-0.0124421,
3.485e-012,277.783,-7868.21,-7320.83,2,3,-0.0109799,
3.49e-012,312.588,-7936.93,-7320.96,2,3,-0.00968673,
3.495e-012,333.365,-7980.24,-7323.33,2,3,-0.00888056,
3.5e-012,338.929,-7994.41,-7326.54,2,3,-0.00827901,
3.505e-012,322.259,-7965.13,-7330.1,2,3,-0.00770974,
3.51e-012,312.323,-7947.22,-7331.78,2,3,-0.00733112,
3.515e-012,304.659,-7933.27,-7332.93,2,3,-0.00732239,
3.52e-012,303.151,-7930.79,-7333.42,2,3,-0.00762696,
3.525e-012,295.952,-7915.77,-7332.58,2,3,-0.00822629,
3.53e-012,287.306,-7898.13,-7331.98,2,3,-0.00872724,
3.535e-012,279.389,-7881.1,-7330.55,2,3,-0.0087289,
3.54e-012,278.297,-7876.89,-7328.49,2,3,-0.00839211,
3.545e-012,289.419,-7897.78,-7327.47,2,3,-0.00821292,
3.55e-012,296.782,-7911.91,-7327.09,2,3,-0.00834774,
3.555e-012,304.306,-7926.6,-7326.95,2,3,-0.00875753,
3.56e-012,316.296,-7951.34,-7328.06,2,3,-0.00943558,
3.565e-012,305.007,-7930.1,-7329.07,2,3,-0.0102591,
3.57e-012,296.413,-7913.28,-7329.19,2,3,-0.0113297,
3.575e-012,282.616,-7886.29,-7329.39,2,3,-0.012728,
3.58e-012,274.899,-7872.26,-7330.56,2,3,-0.0141032,
3.585e-012,286.963,-7893.62,-7328.15,2,3,-0.0149787,
3.59e-012,303.583,-7927.17,-7328.94,2,3,-0.0155457,
3.595e-012,307.309,-7937.65,-7332.08,2,3,-0.0160446,
3.6e-012,307.662,-7940.01,-7333.75,2,3,-0.0164176,
3.605e-012,309.132,-7946.87,-7337.71,2,3,-0.0167006,
3.61e-012,303.019,-7936.85,-7339.74,2,3,-0.0170359,
3.615e-012,294.578,-7921.3,-7340.83,2,3,-0.0172601,
3.62e-012,298.238,-7927.77,-7340.08,2,3,-0.0173066,
3.625e-012,300.368,-7931.9,-7340.01,2,3,-0.0174449,
3.63e-012,294.188,-7919.49,-7339.78,2,3,-0.0175172,
3.635e-012,295.27,-7921.35,-7339.51,2,3,-0.0172272,
3.64e-012,301.201,-7932.6,-7339.07,2,3,-0.0167885,
3.645e-012,312.996,-7956.77,-7340,2,3,-0.0167628,
3.65e-012,320.638,-7973.93,-7342.1,2,3,-0.0172671,
3.655e-012,314.392,-7963.24,-7343.72,2,3,-0.0183001,
3.66e-012,298.77,-7934.57,-7345.83,2,3,-0.0197399,
3.665e-012,273.302,-7883.62,-7345.06,2,3,-0.0212703,
3.67e-012,262.677,-7860.06,-7342.45,2,3,-0.0224963,
3.675e-012,269.938,-7870.78,-7338.85,2,3,-0.0233599,
3.68e-012,268.606,-7866.66,-7337.36,2,3,-0.024057,
3.685e-012,274.548,-7876.5,-7335.5,2,3,-0.024905,
3.69e-012,284.65,-7894.41,-7333.5,2,3,-0.0259852,
3.695e-012,292.101,-7907.68,-7332.08,2,3,-0.0270177,
3.7e-012,292.727,-7907.69,-7330.86,2,3,-0.0279644,
3.705e-012,287.441,-7895.92,-7329.5,2,3,-0.0291064,
3.71e-012,288.334,-7897.33,-7329.16,2,3,-0.0301285,
3.715e-012,313.314,-7946.6,-7329.2,2,3,-0.0301344,
3.72e-012,330.237,-7983.17,-7332.42,2,3,-0.0289803,
3.725e-012,306.154,-7937.55,-7334.26,2,3,-0.0274403,
3.73e-012,289.831,-7904.59,-7333.46,2,3,-0.0260833,
3.735e-012,276.047,-7876.13,-7332.17,2,3,-0.0249173,
3.74e-012,293.143,-7908.45,-7330.8,2,3,-0.0239696,
3.745e-012,317.814,-7958.29,-7332.02,2,3,-0.0232561,
3.75e-012,328.376,-7981.4,-7334.33,2,3,-0.0224351,
3.755e-012,319.508,-7967.23,-7337.63,2,3,-0.02111,
3.76e-012,312.04,-7954.58,-7339.69,2,3,-0.0194203,
3.765e-012,308.489,-7949.57,-7341.68,2,3,-0.0178539,
3.77e-012,300.272,-7933.71,-7342.01,2,3,-0.016471,
3.775e-012,304.022,-7940.9,-7341.81,2,3,-0.0148533,
3.78e-012,322.746,-7978.59,-7342.61,2,3,-0.0131631,
3.785e-012,330.44,-7996.53,-7345.38,2,3,-0.0122788,
3.79e-012,338.684,-8016.04,-7348.65,2,3,-0.012388,
3.795e-012,323.01,-7988.75,-7352.24,2,3,-0.0126664,
3.8e-012,297.755,-7939.97,-7353.23,2,3,-0.0128794,
3.805e-012,282.262,-7910.18,-7353.97,2,3,-0.0133178,
3.81e-012,284.169,-7912.33,-7352.36,2,3,-0.0136185,
3.815e-012,290.177,-7924.22,-7352.41,2,3,-0.0134,
3.82e-012,281.072,-7905.34,-7351.47,2,3,-0.0133842,
3.825e-012,263.718,-7868.62,-7348.95,2,3,-0.0139831,
3.83e-012,265.335,-7868.28,-7345.43,2,3,-0.0143789,
3.835e-012,281.724,-7899.46,-7344.31,2,3,-0.0140091,
3.84e-012,287.24,-7909.77,-7343.75,2,3,-0.0135297,
3.845e-012,288.527,-7911.22,-7342.66,2,3,-0.0135369,
3.85e-012,299.026,-7931.75,-7342.51,2,3,-0.0137784,
3.855e-012,307.999,-7948.87,-7341.95,2,3,-0.0138206,
3.86e-012,316.693,-7967.22,-7343.16,2,3,-0.0136889,
3.865e-012,321.151,-7978.87,-7346.03,2,3,-0.0137197,
3.87e-012,321.756,-7983.1,-7349.06,2,3,-0.0141207,
3.875e-012,318.498,-7978.69,-7351.08,2,3,-0.0149327,
3.88e-012,309.662,-7963.03,-7352.83,2,3,-0.0161559,
3.885e-012,296.42,-7936.92,-7352.81,2,3,-0.017587,
3.89e-012,286.194,-7915.6,-7351.64,2,3,-0.018749,
3.895e-012,280.685,-7903.64,-7350.54,2,3,-0.0195065,
3.9e-012,282.258,-7905.97,-7349.77,2,3,-0.020158,
3.905e-012,279.424,-7899.58,-7348.96,2,3,-0.020807,
3.91e-012,268.13,-7875.8,-7347.44,2,3,-0.0214231,
3.915e-012,254.256,-7844.49,-7343.46,2,3,-0.0222327,
3.92e-012,267.776,-7867.03,-7339.36,2,3,-0.0233422,
3.925e-012,288.465,-7906.37,-7337.94,2,3,-0.0244942,
3.93e-012,289.314,-7906.86,-7336.75,2,3,-0.0255159,
