step,T,Epot,Efull,SolventMolsThroughZ,SolventMolsThroughKlap,Z_Klap,G,
3840,232.283,-8157.06,-7699.34,1,2,-0.0130502,1.61142,
3850,229.104,-8152.5,-7701.04,1,2,-0.0122683,1.61555,
3860,227.95,-8151.46,-7702.28,1,2,-0.0113273,1.61968,
3870,224.131,-8142.5,-7700.85,1,2,-0.0102876,1.62382,
3880,222.795,-8135.86,-7696.83,1,2,-0.0092966,1.62795,
3890,224.308,-8135.63,-7693.62,1,2,-0.00852363,1.63208,
3900,224.243,-8132.72,-7690.85,1,2,-0.0080077,1.63621,
3910,221.227,-8118.85,-7682.91,1,2,-0.00745936,1.64034,
3920,218.353,-8102.59,-7672.32,1,2,-0.00657137,1.64447,
3930,219.626,-8094.68,-7661.9,1,2,-0.00548882,1.6486,
3940,219.714,-8086.07,-7653.11,1,2,-0.00458054,1.65273,
3950,217.228,-8069.61,-7641.56,1,2,-0.00375787,1.65686,
3960,218.593,-8060.02,-7629.27,1,2,-0.00272384,1.66099,
3970,222.187,-8056.74,-7618.92,1,2,-0.00174165,1.66512,
3980,225.768,-8056.38,-7611.5,1,2,-0.00135103,1.66925,
3990,227.624,-8053.96,-7605.42,1,2,-0.00140847,1.67337,
4000,233.291,-8062.13,-7602.42,1,2,-0.0012938,1.6775,
4010,238.219,-8069.57,-7600.15,1,2,-0.000894023,1.68163,
4020,239.578,-8071.24,-7599.14,1,2,-0.000487176,1.68575,
4030,240.409,-8072.58,-7598.84,1,2,-2.90696e-005,1.68988,
4040,242.807,-8080.89,-7602.43,1,2,0.000606789,1.694,
4050,242.187,-8085.82,-7608.58,1,2,0.0011297,1.69812,
4060,239.368,-8081.33,-7609.64,1,2,0.00138621,1.70225,
4070,238.13,-8078.69,-7609.45,1,2,0.00164988,1.70637,
4080,232.706,-8065.57,-7607.02,1,2,0.00188507,1.71049,
4090,225.159,-8042.59,-7598.91,1,2,0.0016312,1.71462,
4100,222.409,-8026.06,-7587.79,1,2,0.00101896,1.71874,
4110,227.508,-8021.64,-7573.32,1,2,0.000718724,1.72286,
4120,232.058,-8020.05,-7562.77,1,2,0.000743118,1.72698,
4130,234.307,-8014.56,-7552.85,1,2,0.000630957,1.7311,
4140,234.443,-8007.19,-7545.22,1,2,0.000534127,1.73522,
4150,237.982,-8008.67,-7539.71,1,2,0.000752878,1.73934,
4160,243.883,-8017.2,-7536.62,1,2,0.000784395,1.74345,
4170,248.656,-8027.69,-7537.7,1,2,0.000372988,1.74757,
4180,247.024,-8026.3,-7539.53,1,2,0.000338825,1.75169,
4190,241.23,-8014.01,-7538.66,1,2,0.00111768,1.75581,
4200,232.519,-7990.68,-7532.5,1,2,0.00186543,1.75992,
4210,231.103,-7972.31,-7516.91,1,2,0.0021022,1.76404,
4220,237.331,-7970.68,-7503.01,1,2,0.00245274,1.76815,
4230,250.941,-7991.24,-7496.75,1,2,0.00304884,1.77227,
4240,258.836,-8009.35,-7499.3,1,2,0.00292153,1.77638,
4250,266.963,-8033.06,-7507,1,2,0.00167747,1.7805,
4260,269.591,-8050.62,-7519.38,1,2,0.000119334,1.78461,
4270,275.632,-8079.07,-7535.93,1,2,-0.0010791,1.78872,
4280,277.159,-8100.76,-7554.61,1,2,-0.00204577,1.79283,
4290,270.19,-8105.46,-7573.04,1,2,-0.00302188,1.79694,
4300,254.951,-8084.12,-7581.73,1,2,-0.00400031,1.80106,
4310,244.11,-8060.37,-7579.34,1,2,-0.00514848,1.80517,
4320,232.371,-8022.63,-7564.73,1,2,-0.00674366,1.80928,
4330,230.351,-7999.34,-7545.42,1,2,-0.00861632,1.81339,
4340,234.974,-7988.84,-7525.82,1,2,-0.0102297,1.81749,
4350,245.376,-7996.05,-7512.53,1,2,-0.0115081,1.8216,
4360,250.837,-7998.7,-7504.41,1,2,-0.0128882,1.82571,
4370,258.723,-8011.72,-7501.9,1,2,-0.0144094,1.82982,
4380,265.479,-8028.13,-7505,1,2,-0.0154565,1.83392,
4390,268.435,-8041.03,-7512.06,1,2,-0.0156863,1.83803,
4400,267.442,-8046.9,-7519.89,1,2,-0.0155752,1.84213,
4410,266.994,-8048.26,-7522.14,1,2,-0.0157235,1.84624,
4420,264.046,-8043.25,-7522.94,1,2,-0.0161109,1.85034,
4430,257.803,-8028.31,-7520.3,1,2,-0.016355,1.85445,
4440,255.953,-8018.98,-7514.62,1,2,-0.0164304,1.85855,
4450,255.241,-8011.56,-7508.6,1,2,-0.0166546,1.86265,
4460,253.577,-8000.76,-7501.07,1,2,-0.0171771,1.86676,
4470,253.709,-7993.45,-7493.51,1,2,-0.0178549,1.87086,
4480,262.219,-8004.84,-7488.13,1,2,-0.0186088,1.87496,
4490,270.415,-8024.04,-7491.18,1,2,-0.019441,1.87906,
4500,269.354,-8026.95,-7496.17,1,2,-0.0202679,1.88316,
4510,264.501,-8016.12,-7494.91,1,2,-0.021166,1.88726,
4520,257.511,-7995.05,-7487.61,1,2,-0.0224327,1.89136,
4530,250.112,-7968.38,-7475.52,1,2,-0.0240773,1.89545,
4540,248.391,-7949.01,-7459.55,1,2,-0.025721,1.89955,
4550,260.035,-7958.53,-7446.12,1,2,-0.0272451,1.90365,
4560,272.742,-7985.28,-7447.83,1,2,-0.0288593,1.90774,
4570,275.734,-7994.37,-7451.03,1,2,-0.0305534,1.91184,
4580,270.245,-7986.9,-7454.37,1,2,-0.0321118,1.91594,
4590,255.662,-7954.25,-7450.46,1,2,-0.0335488,1.92003,
4600,246.027,-7921.36,-7436.56,1,2,-0.0349194,1.92412,
4610,248.815,-7904.02,-7413.72,1,2,-0.0361114,1.92822,
4620,260.525,-7910.88,-7397.5,1,2,-0.0371041,1.93231,
4630,270.801,-7923.28,-7389.66,1,2,-0.0379588,1.9364,
4640,270.17,-7918.99,-7386.61,1,2,-0.0385249,1.9405,
4650,266.212,-7905.78,-7381.2,1,2,-0.038637,1.94459,
4660,273.705,-7914.42,-7375.08,1,2,-0.0385995,1.94868,
4670,292.919,-7956.68,-7379.48,1,2,-0.0387722,1.95277,
4680,309.56,-8009.05,-7399.05,1,2,-0.038983,1.95686,
4690,310.197,-8036.82,-7425.57,1,2,-0.0388943,1.96095,
4700,293.793,-8025.3,-7446.37,1,2,-0.038724,1.96503,
4710,273.544,-7986.62,-7447.59,1,2,-0.0387956,1.96912,
4720,268.184,-7966.65,-7438.18,1,2,-0.0389622,1.97321,
4730,268.823,-7958.02,-7428.3,1,2,-0.0390246,1.97729,
4740,272.777,-7957.05,-7419.53,1,2,-0.0392357,1.98138,
4750,279.412,-7965.65,-7415.06,1,2,-0.0397524,1.98547,
4760,293.439,-7995.82,-7417.59,1,2,-0.0402405,1.98955,
4770,303.68,-8028.52,-7430.11,1,2,-0.040513,1.99363,
4780,299.569,-8035.46,-7445.15,1,2,-0.0407939,1.99772,
4790,290.657,-8027.79,-7455.04,1,2,-0.0412244,2.0018,
4800,283.123,-8016.75,-7458.85,1,2,-0.0417265,2.00588,
4810,283.782,-8013.27,-7454.07,1,2,-0.0423281,2.00997,
4820,288.966,-8022.03,-7452.62,1,2,-0.0430769,2.01405,
4830,291.612,-8030.15,-7455.51,1,2,-0.0438359,2.01813,
4840,277.411,-8000.65,-7454.01,1,2,-0.0444083,2.02221,
4850,262.656,-7958.1,-7440.53,1,2,-0.0446856,2.02629,
4860,258.67,-7929.38,-7419.66,1,2,-0.0446808,2.03036,
4870,259.744,-7910.15,-7398.32,1,2,-0.0445056,2.03444,
4880,263.002,-7896.57,-7378.32,1,2,-0.0441559,2.03852,
4890,271.119,-7897.07,-7362.82,1,2,-0.0433962,2.0426,
4900,283.931,-7913.35,-7353.85,1,2,-0.0422441,2.04667,
4910,295.338,-7932.2,-7350.23,1,2,-0.0412229,2.05075,
4920,299.673,-7943.35,-7352.83,1,2,-0.0406737,2.05482,
4930,297.421,-7942.98,-7356.9,1,2,-0.040244,2.0589,
4940,287.717,-7923.74,-7356.78,1,2,-0.0396877,2.06297,
4950,267.109,-7871.65,-7345.31,1,2,-0.0393857,2.06705,
4960,269.2,-7853.51,-7323.04,1,2,-0.0395071,2.07112,
4970,297.817,-7901.45,-7314.59,1,2,-0.0395707,2.07519,
4980,316.207,-7948.13,-7325.03,1,2,-0.0392829,2.07926,
4990,323.437,-7981.94,-7344.6,2,3,-0.0388826,2.08333,
5000,318.951,-7994.04,-7365.53,2,3,-0.0384517,2.0874,
5010,321.599,-8002.54,-7368.82,2,3,-0.0379691,2.09147,
5020,320.755,-8003.62,-7371.56,2,3,-0.037878,2.09554,
5030,325.721,-8018.86,-7377.01,2,3,-0.0386038,2.09961,
5040,324.333,-8021.72,-7382.61,2,3,-0.0396649,2.10368,
5050,318.767,-8013.44,-7385.3,2,3,-0.040399,2.10774,
5060,310.101,-8005.14,-7394.07,2,3,-0.0410512,2.11181,
5070,310.302,-8007.61,-7396.15,2,3,-0.0420923,2.11587,
5080,313.791,-8016.28,-7397.94,2,3,-0.0430707,2.11994,
5090,308.008,-8006.95,-7400.01,2,3,-0.0433467,2.124,
5100,298.603,-7989.36,-7400.95,1,2,-0.0432551,2.12807,
5110,298.245,-7988.6,-7400.9,1,2,-0.0433777,2.13213,
5120,295.299,-7982.62,-7400.73,1,2,-0.0435067,2.13619,
5130,297.019,-7986.18,-7400.89,1,2,-0.0433497,2.14025,
5140,294.226,-7980.15,-7400.37,1,2,-0.0432339,2.14431,
5150,279.079,-7948.7,-7398.76,1,2,-0.043304,2.14838,
5160,258.057,-7904.44,-7395.93,1,2,-0.0431747,2.15244,
5170,247.292,-7878.4,-7391.11,1,2,-0.0427845,2.15649,
5180,250.516,-7879.74,-7386.09,1,2,-0.0423926,2.16055,
5190,253.236,-7880.33,-7381.32,1,2,-0.0420045,2.16461,
5200,252.061,-7873.38,-7376.69,1,2,-0.0415387,2.16867,
5210,265.133,-7894.71,-7372.26,1,2,-0.0412341,2.17272,
5220,285.059,-7931.05,-7369.33,1,2,-0.0411929,2.17678,
5230,293.32,-7947.01,-7369.01,1,2,-0.0413426,2.18084,
5240,297.505,-7955.36,-7369.11,1,2,-0.0417638,2.18489,
5250,307.361,-7974.65,-7368.98,1,2,-0.0424113,2.18894,
5260,318.515,-7998.88,-7371.23,1,2,-0.0428106,2.193,
5270,316.683,-7997.26,-7373.22,1,2,-0.042677,2.19705,
5280,317.735,-8001.15,-7375.04,1,2,-0.0423694,2.2011,
5290,310.981,-7988.75,-7375.95,1,2,-0.0422357,2.20515,
5300,298.91,-7966.64,-7377.62,1,2,-0.0422693,2.2092,
5310,292.639,-7954.4,-7377.75,1,2,-0.0424739,2.21325,
5320,294.013,-7957.6,-7378.23,1,2,-0.0430221,2.2173,
5330,286.923,-7942.43,-7377.04,1,2,-0.0436905,2.22135,
5340,279.074,-7925.64,-7375.71,1,2,-0.0440478,2.2254,
5350,275.234,-7915.83,-7373.47,1,2,-0.0440555,2.22945,
5360,287.079,-7937.24,-7371.54,1,2,-0.0440624,2.23349,
5370,291.317,-7944.67,-7370.62,1,2,-0.0441543,2.23754,
5380,286.58,-7934.28,-7369.56,1,2,-0.044128,2.24159,
5390,283.747,-7927.58,-7368.45,1,2,-0.0440153,2.24563,
5400,294.028,-7946.83,-7367.43,1,2,-0.0440079,2.24967,
5410,313.336,-7984.58,-7367.14,1,2,-0.0441268,2.25372,
5420,321.566,-8002.12,-7368.47,1,2,-0.0441382,2.25776,
5430,323.438,-8007.6,-7370.25,1,2,-0.0439356,2.2618,
5440,327.489,-8018.6,-7373.27,1,2,-0.0435195,2.26584,
5450,321.354,-8009.09,-7375.85,1,2,-0.0428795,2.26988,
5460,316.097,-8000.99,-7378.11,1,2,-0.041967,2.27392,
5470,296.907,-7966.18,-7381.11,1,2,-0.040955,2.27796,
5480,273.401,-7922.27,-7383.52,1,2,-0.0402152,2.282,
5490,266.284,-7907.98,-7383.26,1,2,-0.0398452,2.28604,
5500,276.368,-7926.44,-7381.84,1,2,-0.0394715,2.29008,
5510,279.571,-7931.32,-7380.42,1,2,-0.0387071,2.29411,
5520,287.537,-7946.6,-7379.99,1,2,-0.0375982,2.29815,
5530,301.054,-7974.66,-7381.42,1,2,-0.0361876,2.30218,
5540,306.596,-7986.57,-7382.41,1,2,-0.0342703,2.30622,
5550,314.407,-8003.7,-7384.14,1,2,-0.03175,2.31025,
5560,318.584,-8014.17,-7386.39,1,2,-0.0290889,2.31428,
5570,313.983,-8006.66,-7387.94,2,3,-0.0268506,2.31832,
5580,293.19,-7966.39,-7388.65,2,3,-0.0251899,2.32235,
5590,275.42,-7930.46,-7387.74,2,3,-0.0240435,2.32638,
5600,279.023,-7935.69,-7385.86,2,3,-0.0234127,2.33041,
5610,293.861,-7963.13,-7384.07,2,3,-0.0231472,2.33444,
5620,294.852,-7965.12,-7384.1,2,3,-0.0229403,2.33847,
5630,278.736,-7933.53,-7384.27,2,3,-0.0228177,2.3425,
5640,260.369,-7896.26,-7383.19,2,3,-0.0230809,2.34652,
5650,257.638,-7886.55,-7378.87,2,3,-0.0237792,2.35055,
5660,270.003,-7907.56,-7375.51,2,3,-0.024594,2.35458,
5670,284.999,-7935.04,-7373.44,2,3,-0.0253418,2.3586,
5680,295.104,-7953.83,-7372.31,2,3,-0.0260766,2.36263,
5690,299.028,-7961.04,-7371.8,2,3,-0.0267934,2.36665,
5700,309.353,-7982.3,-7372.71,2,3,-0.0273087,2.37067,
5710,314.713,-7993.88,-7373.73,2,3,-0.0274155,2.3747,
5720,313.561,-7993.33,-7375.44,2,3,-0.027174,2.37872,
5730,308.16,-7983.5,-7376.26,2,3,-0.0270085,2.38274,
5740,294.778,-7958.18,-7377.31,2,3,-0.0274037,2.38676,
5750,282.691,-7933.95,-7376.9,2,3,-0.0282618,2.39078,
5760,276.29,-7919.91,-7375.47,2,3,-0.028919,2.3948,
5770,278.294,-7921.42,-7373.03,2,3,-0.0289944,2.39881,
5780,278.934,-7920.61,-7370.96,2,3,-0.0289221,2.40283,
5790,287.98,-7937.26,-7369.78,2,3,-0.029135,2.40685,
5800,311.653,-7984.36,-7370.24,2,3,-0.0294663,2.41086,
5810,323.889,-8011.16,-7372.92,2,3,-0.0297222,2.41488,
5820,306.979,-7979.61,-7374.7,2,3,-0.0301202,2.41889,
5830,287.92,-7941.52,-7374.17,2,3,-0.0307243,2.42291,
5840,283.833,-7932.04,-7372.74,2,3,-0.0313759,2.42692,
5850,283.515,-7929.37,-7370.69,2,3,-0.0322651,2.43093,
5860,297.518,-7955.37,-7369.1,2,3,-0.0335345,2.43495,
5870,310.435,-7980.9,-7369.18,2,3,-0.0348673,2.43896,
5880,312.301,-7987.19,-7371.79,2,3,-0.0360068,2.44297,
5890,304.141,-7972.3,-7372.98,2,3,-0.0372258,2.44698,
5900,294.193,-7952.11,-7372.4,2,3,-0.038632,2.45098,
5910,292.949,-7948.18,-7370.91,2,3,-0.0399456,2.45499,
5920,301.727,-7964.64,-7370.07,2,3,-0.0410311,2.459,
5930,318.212,-7999.37,-7372.32,2,3,-0.0421653,2.46301,
5940,315.129,-7997.97,-7376.99,2,3,-0.0437351,2.46701,
5950,303.462,-7977.93,-7379.94,2,3,-0.0457647,2.47102,
5960,295.676,-7964.04,-7381.4,2,3,-0.0477867,2.47502,
5970,300.736,-7974.42,-7381.81,2,3,-0.0492577,2.47902,
5980,309.789,-7993.65,-7383.2,2,3,-0.0501362,2.48303,
5990,300.877,-7977.17,-7384.28,2,3,-0.0506421,2.48703,
6000,281.259,-7936.77,-7382.54,2,3,-0.0508093,2.49103,
6010,268.839,-7909.29,-7379.53,2,3,-0.0504824,2.49503,
6020,256.579,-7882.1,-7376.5,2,3,-0.0498582,2.49903,
6030,244.246,-7853.53,-7372.24,2,3,-0.0493983,2.50303,
6040,243.452,-7846.32,-7366.59,2,3,-0.0491384,2.50703,
6050,248.777,-7851.93,-7361.7,2,3,-0.0485753,2.51102,
6060,254.718,-7859.97,-7358.04,2,3,-0.047528,2.51502,
6070,261.847,-7869.25,-7353.27,2,3,-0.0464905,2.51902,
6080,289.388,-7921.31,-7351.06,2,3,-0.0457546,2.52301,
6090,301.498,-7945.09,-7350.97,2,3,-0.0450637,2.52701,
6100,301.067,-7945.79,-7352.52,2,3,-0.0442926,2.531,
6110,298.488,-7941.41,-7353.23,2,3,-0.0438207,2.53499,
6120,294.074,-7931.75,-7352.26,2,3,-0.0437424,2.53899,
6130,292.169,-7928.97,-7353.24,2,3,-0.0435591,2.54298,
6140,290.144,-7924.37,-7352.63,2,3,-0.0430869,2.54697,
6150,295.08,-7933.36,-7351.89,2,3,-0.0426848,2.55096,
6160,300.278,-7942.9,-7351.19,2,3,-0.0423732,2.55495,
6170,308.096,-7959.48,-7352.36,2,3,-0.0415843,2.55894,
6180,308.62,-7962.17,-7354.02,2,3,-0.0403541,2.56292,
6190,311.566,-7969.82,-7355.87,2,3,-0.0393431,2.56691,
6200,306.584,-7963.5,-7359.36,2,3,-0.03876,2.5709,
6210,295.666,-7945.2,-7362.58,3,4,-0.038192,2.57488,
6220,289.91,-7936.17,-7364.89,3,4,-0.0375272,2.57887,
6230,289.768,-7936.45,-7365.45,3,4,-0.0369212,2.58285,
6240,295.384,-7947.24,-7365.17,3,4,-0.0361843,2.58683,
6250,301.746,-7960.82,-7366.21,3,4,-0.0350312,2.59081,
6260,293.28,-7944.68,-7366.76,3,4,-0.0335946,2.5948,
6270,263.326,-7883.87,-7364.98,3,4,-0.0322524,2.59878,
6280,232.752,-7818.36,-7359.71,3,4,-0.031219,2.60276,
6290,230.771,-7807.16,-7352.42,3,4,-0.0305563,2.60673,
6300,250.602,-7840.73,-7346.91,3,4,-0.0300935,2.61071,
6310,273.066,-7882.39,-7344.3,3,4,-0.0294376,2.61469,
6320,295.914,-7925.48,-7342.37,3,4,-0.0282494,2.61867,
6330,316.474,-7966.05,-7342.42,3,4,-0.026668,2.62264,
6340,318.553,-7971.86,-7344.14,3,4,-0.0250176,2.62662,
6350,317.678,-7972.13,-7346.13,3,4,-0.0234796,2.63059,
6360,316.034,-7970.35,-7347.59,3,4,-0.0220828,2.63457,
6370,307.763,-7956.07,-7349.61,3,4,-0.0209142,2.63854,
6380,283.398,-7908.2,-7349.75,3,4,-0.0200941,2.64251,
6390,272.533,-7884.64,-7347.6,3,4,-0.0196421,2.64648,
6400,282.262,-7901.49,-7345.28,3,4,-0.0192835,2.65045,
6410,290.349,-7915.96,-7343.81,3,4,-0.0186084,2.65442,
6420,292.382,-7919.54,-7343.39,3,4,-0.0174754,2.65839,
6430,301.793,-7938.11,-7343.41,3,4,-0.0161572,2.66236,
6440,314.899,-7964.69,-7344.17,3,4,-0.015082,2.66633,
6450,317.986,-7972.59,-7345.99,3,4,-0.01438,2.67029,
6460,309.243,-7957.45,-7348.07,3,4,-0.0138099,2.67426,
6470,312.731,-7966.17,-7349.92,3,4,-0.0130898,2.67822,
6480,299.635,-7941.21,-7350.77,3,4,-0.0123965,2.68219,
6490,282.581,-7906.83,-7350,3,4,-0.0122059,2.68615,
6500,280.939,-7902.94,-7349.34,3,4,-0.0126225,2.69011,
6510,272.486,-7884.77,-7347.83,3,4,-0.013105,2.69407,
6520,272.444,-7881.11,-7344.25,3,4,-0.0130595,2.69803,
6530,283.826,-7901.07,-7341.78,3,4,-0.0126477,2.70199,
6540,289.567,-7910.84,-7340.24,3,4,-0.0123988,2.70595,
6550,287.35,-7905.41,-7339.18,3,4,-0.0125601,2.70991,
6560,268.539,-7866.01,-7336.84,3,4,-0.012966,2.71387,
6570,268.108,-7862.2,-7333.88,3,4,-0.013485,2.71783,
6580,276.424,-7875.81,-7331.11,3,4,-0.0137915,2.72178,
6590,271.251,-7863.84,-7329.33,3,4,-0.0135616,2.72574,
6600,277.299,-7873,-7326.57,3,4,-0.0127767,2.72969,
6610,290.613,-7897.89,-7325.23,3,4,-0.0117118,2.73364,
6620,299.703,-7915.08,-7324.5,3,4,-0.0104119,2.7376,
6630,306.112,-7928.15,-7324.95,3,4,-0.00884093,2.74155,
6640,303.591,-7924.23,-7325.99,3,4,-0.00741719,2.7455,
6650,299.214,-7915.17,-7325.56,3,4,-0.00671254,2.74945,
6660,301.665,-7919.62,-7325.18,3,4,-0.00686437,2.7534,
6670,306.732,-7929.84,-7325.41,3,4,-0.00732619,2.75735,
6680,311.829,-7940.24,-7325.77,3,4,-0.00759766,2.76129,
6690,317.978,-7953.74,-7327.15,3,4,-0.00767862,2.76524,
6700,299.71,-7919.55,-7328.96,3,4,-0.00800295,2.76919,
6710,270.111,-7860.36,-7328.1,3,4,-0.0086089,2.77313,
6720,255.618,-7828.03,-7324.33,3,4,-0.00919462,2.77708,
6730,257.068,-7827.31,-7320.75,3,4,-0.00959783,2.78102,
6740,274.54,-7857.96,-7316.97,3,4,-0.00993067,2.78496,
6750,282.02,-7870.6,-7314.86,3,4,-0.0101364,2.7889,
6760,277.529,-7859.86,-7312.98,3,4,-0.0100795,2.79284,
6770,267.879,-7838.52,-7310.65,3,4,-0.0098881,2.79678,
6780,248.842,-7797.54,-7307.19,3,4,-0.00976587,2.80072,
6790,252.912,-7800.99,-7302.62,3,4,-0.00973913,2.80466,
6800,258.238,-7807.34,-7298.47,3,4,-0.00947813,2.8086,
6810,267.57,-7821.24,-7293.98,3,4,-0.0089,2.81254,
6820,288.645,-7860.6,-7291.82,3,4,-0.00846763,2.81647,
6830,293.999,-7869.72,-7290.38,3,4,-0.00877357,2.82041,
6840,306.124,-7893.28,-7290.05,3,4,-0.0095139,2.82434,
6850,308.153,-7897.55,-7290.33,3,4,-0.0100257,2.82827,
6860,313.829,-7910.9,-7292.48,3,4,-0.0102333,2.83221,
6870,310.615,-7906.51,-7294.43,3,4,-0.0103804,2.83614,
6880,317.947,-7921.6,-7295.08,3,4,-0.0102834,2.84007,
6890,323.304,-7934.02,-7296.93,3,4,-0.00986805,2.844,
6900,311.256,-7912.29,-7298.95,3,4,-0.00952307,2.84793,
6910,301.346,-7893.37,-7299.56,3,4,-0.00934937,2.85186,
6920,316.655,-7924.99,-7301.01,3,4,-0.00924395,2.85578,
6930,322.333,-7938.21,-7303.04,3,4,-0.00930514,2.85971,
6940,300.079,-7895.83,-7304.51,3,4,-0.00951468,2.86364,
6950,262.373,-7819.81,-7302.8,3,4,-0.00926321,2.86756,
6960,263.855,-7819.83,-7299.89,3,4,-0.00843358,2.87148,
6970,284.982,-7859.12,-7297.56,3,4,-0.00775267,2.87541,
6980,304.428,-7896.82,-7296.93,3,4,-0.00792927,2.87933,
6990,327.189,-7943.16,-7298.42,3,4,-0.00893327,2.88325,
7000,333.514,-7957.91,-7300.7,3,4,-0.0104283,2.88717,
7010,328.838,-7952.44,-7304.45,3,4,-0.0119642,2.89109,
7020,324.278,-7947.88,-7308.87,3,4,-0.0130607,2.89501,
7030,310.446,-7926.23,-7314.48,3,4,-0.0135429,2.89893,
7040,290.774,-7891.68,-7318.7,3,4,-0.0135128,2.90284,
7050,268.05,-7847.01,-7318.81,3,4,-0.0131941,2.90676,
7060,267.181,-7843.58,-7317.09,3,4,-0.0127325,2.91068,
7070,285.91,-7879.89,-7316.49,3,4,-0.0124948,2.91459,
7080,294.116,-7895.42,-7315.85,3,4,-0.0128597,2.9185,
7090,308.809,-7925.74,-7317.21,3,4,-0.0140301,2.92242,
7100,316.545,-7943.58,-7319.82,3,4,-0.0156148,2.92633,
7110,304.833,-7923.71,-7323.02,3,4,-0.0172337,2.93024,
7120,304.866,-7925.89,-7325.14,3,4,-0.018993,2.93415,
7130,311.893,-7943.09,-7328.49,3,4,-0.0210016,2.93806,
7140,307.219,-7936.76,-7331.37,3,4,-0.0228002,2.94197,
7150,298.451,-7919.49,-7331.38,3,4,-0.0238473,2.94587,
7160,281.265,-7885.12,-7330.88,3,4,-0.0242155,2.94978,
7170,263.253,-7847.05,-7328.3,3,4,-0.0241765,2.95369,
7180,257.76,-7831.85,-7323.92,3,4,-0.024119,2.95759,
7190,260.934,-7833.59,-7319.41,3,4,-0.0245012,2.96149,
7200,263.422,-7835.01,-7315.93,3,4,-0.0255573,2.9654,
7210,267.274,-7839.82,-7313.14,3,4,-0.0267245,2.9693,
7220,265.805,-7833.32,-7309.54,3,4,-0.0272928,2.9732,
7230,285.423,-7870.08,-7307.64,3,4,-0.0272528,2.9771,
7240,306.648,-7912.36,-7308.1,3,4,-0.0272257,2.981,
7250,315.398,-7931.31,-7309.81,3,4,-0.0277291,2.9849,
7260,308.461,-7918.63,-7310.8,3,4,-0.0288029,2.98879,
7270,286.298,-7874.61,-7310.44,3,4,-0.0302492,2.99269,
7280,276.747,-7853.78,-7308.44,3,4,-0.0321176,2.99659,
7290,285.151,-7868.91,-7307.01,3,4,-0.0345162,3.00048,
7300,293.962,-7885.04,-7305.78,3,4,-0.0369689,3.00438,
7310,299.272,-7895.63,-7305.9,3,4,-0.0387212,3.00827,
7320,286.879,-7870.05,-7304.74,3,4,-0.0397417,3.01216,
7330,300.466,-7895,-7302.92,3,4,-0.0407669,3.01605,
7340,325.998,-7946.52,-7304.13,3,4,-0.0420602,3.01994,
7350,331.398,-7960.77,-7307.74,3,4,-0.0431789,3.02383,
7360,319.507,-7940.44,-7310.84,3,4,-0.0439649,3.02772,
7370,303.952,-7911.25,-7312.3,3,4,-0.0447767,3.03161,
7380,306.946,-7917.67,-7312.82,3,4,-0.0457648,3.03549,
7390,311.578,-7927.65,-7313.67,3,4,-0.0466929,3.03938,
7400,303.82,-7913.17,-7314.48,3,4,-0.047558,3.04326,
7410,302.81,-7911.38,-7314.68,3,4,-0.0485271,3.04715,
7420,297.902,-7901.89,-7314.87,3,4,-0.0494198,3.05103,
7430,293.038,-7892.87,-7315.42,3,4,-0.049879,3.05491,
7440,293.503,-7894.03,-7315.67,3,4,-0.0499247,3.05879,
7450,284.153,-7874.86,-7314.93,3,4,-0.0498669,3.06268,
7460,270.448,-7846.03,-7313.1,3,4,-0.0497737,3.06655,
7470,258.301,-7818.46,-7309.47,3,4,-0.0495911,3.07043,
7480,279.092,-7856.18,-7306.22,3,4,-0.0495983,3.07431,
7490,285.951,-7868.6,-7305.12,3,4,-0.0501509,3.07819,
7500,285.958,-7867.44,-7303.95,3,4,-0.0510372,3.08206,
7510,279.955,-7853.96,-7302.3,3,4,-0.0516539,3.08594,
7520,277.367,-7847.15,-7300.59,3,4,-0.0518729,3.08981,
7530,274.571,-7838.91,-7297.86,3,4,-0.0520539,3.09368,
7540,273.216,-7833.47,-7295.09,3,4,-0.0525158,3.09756,
7550,268.36,-7821.5,-7292.68,3,4,-0.0532194,3.10143,
7560,285.952,-7854.52,-7291.04,3,4,-0.0538832,3.1053,
7570,312.533,-7907,-7291.14,3,4,-0.0542936,3.10917,
7580,324.197,-7932.22,-7293.38,3,4,-0.0544626,3.11303,
7590,322.421,-7933.12,-7297.78,3,4,-0.054592,3.1169,
7600,308.866,-7909.67,-7301.04,3,4,-0.0548216,3.12077,
7610,314.345,-7920.59,-7301.16,3,4,-0.055147,3.12463,
7620,330.975,-7955.26,-7303.06,3,4,-0.0553289,3.1285,
7630,330.249,-7957.17,-7306.4,3,4,-0.0552377,3.13236,
7640,306.288,-7912.71,-7309.16,3,4,-0.0550785,3.13622,
7650,302.501,-7905.47,-7309.38,3,4,-0.0551153,3.14008,
7660,316.652,-7933.3,-7309.33,3,4,-0.0552349,3.14394,
7670,321.488,-7944.86,-7311.35,3,4,-0.0552167,3.1478,
7680,326.381,-7957.4,-7314.25,3,4,-0.0550549,3.15166,
7690,324.965,-7958.63,-7318.27,3,4,-0.054707,3.15552,
7700,295.978,-7903.34,-7320.1,3,4,-0.0541563,3.15938,
7710,263.206,-7836.49,-7317.83,3,4,-0.0535757,3.16323,
7720,253.823,-7814.22,-7314.05,3,4,-0.0531501,3.16709,
