step,T,Epot,Efull,SolventMolsThroughZ,SolventMolsThroughKlap,Z_Klap,G,v_theor,v_pract
8.57e-012,299.026,-8463.2,-7888.87,1,1,0.00748755,327.253,-0.498996,0.142381
8.575e-012,297.056,-8459.55,-7889.01,1,1,0.00616385,328.897,-0.497356,0.144022
8.58e-012,300.22,-8465.29,-7888.67,1,1,0.00394234,330.536,-0.495707,0.145671
8.585e-012,286.511,-8438.51,-7888.22,1,1,0.00233801,332.169,-0.49405,0.147328
8.59e-012,329.354,-8521.09,-7888.52,1,1,0.00277162,333.796,-0.492385,0.148993
8.595e-012,322.426,-8510.2,-7890.93,1,1,0.00476461,335.418,-0.490712,0.150667
8.6e-012,297.662,-8463.21,-7891.51,1,1,0.00662624,337.035,-0.489031,0.152348
8.605e-012,287.458,-8443.14,-7891.03,1,1,0.00767551,338.646,-0.487342,0.154038
8.61e-012,296.116,-8459.73,-7890.99,1,1,0.00875345,340.252,-0.485645,0.155736
8.615e-012,282.135,-8432.64,-7890.76,1,1,0.0102583,341.851,-0.483939,0.157441
8.62e-012,286.856,-8440.19,-7889.24,1,1,0.0114058,343.446,-0.482226,0.159155
8.625e-012,297.591,-8460.67,-7889.1,1,1,0.0118483,345.034,-0.480505,0.160877
8.63e-012,301.941,-8469.24,-7889.31,1,1,0.0120024,346.617,-0.478776,0.162606
8.635e-012,306.158,-8477.74,-7889.72,1,1,0.0119994,348.194,-0.477039,0.164344
8.64e-012,291.047,-8448.09,-7889.08,1,1,0.0116376,349.765,-0.475294,0.166089
8.645e-012,310.394,-8484.95,-7888.79,1,1,0.0108313,351.331,-0.473541,0.167842
8.65e-012,297.694,-8461.23,-7889.46,1,1,0.00964706,352.891,-0.471781,0.169603
8.655e-012,300.602,-8467.69,-7890.34,1,1,0.00819353,354.445,-0.470012,0.171372
8.66e-012,294.043,-8455.45,-7890.69,1,1,0.0067229,355.993,-0.468236,0.173148
8.665e-012,282.411,-8430.37,-7887.96,1,1,0.00571249,357.535,-0.466452,0.174932
8.67e-012,275.851,-8416.34,-7886.53,1,1,0.00533042,359.072,-0.464661,0.176724
8.675e-012,267.421,-8397.36,-7883.74,1,1,0.00508726,360.602,-0.462862,0.178524
8.68e-012,289.967,-8438.72,-7881.8,1,1,0.00453622,362.126,-0.461055,0.180331
8.685e-012,272.093,-8402.66,-7880.06,1,1,0.00374126,363.645,-0.45924,0.182146
8.69e-012,271.759,-8399.28,-7877.32,1,1,0.00295187,365.157,-0.457418,0.183968
8.695e-012,289.323,-8431.99,-7876.3,1,1,0.00253297,366.664,-0.455589,0.185798
8.7e-012,266.466,-8385.03,-7873.24,1,1,0.00292344,368.164,-0.453752,0.187636
8.705e-012,297.107,-8441.89,-7871.25,1,1,0.0039843,369.659,-0.451907,0.189481
8.71e-012,283.466,-8414.64,-7870.2,1,1,0.00511143,371.147,-0.450055,0.191333
8.715e-012,282.95,-8411.96,-7868.52,1,1,0.00608298,372.629,-0.448196,0.193193
8.72e-012,280.78,-8406.4,-7867.12,1,1,0.00689027,374.105,-0.446329,0.19506
8.725e-012,273.141,-8389.8,-7865.19,1,1,0.00701227,375.575,-0.444455,0.196935
8.73e-012,279.582,-8399.65,-7862.67,1,1,0.00616228,377.038,-0.442573,0.198816
8.735e-012,288.011,-8413.19,-7860.02,1,1,0.00525638,378.496,-0.440684,0.200706
8.74e-012,282.845,-8401.39,-7858.15,1,1,0.00518534,379.947,-0.438788,0.202602
8.745e-012,297.349,-8428.78,-7857.68,1,1,0.00533666,381.392,-0.436885,0.204506
8.75e-012,294.234,-8422.56,-7857.44,1,1,0.00482199,382.83,-0.434974,0.206417
8.755e-012,286.116,-8406.1,-7856.57,1,1,0.00422952,384.263,-0.433057,0.208335
8.76e-012,278.4,-8390.52,-7855.81,1,1,0.00459377,385.689,-0.431132,0.21026
8.765e-012,277.357,-8386.06,-7853.36,1,1,0.00580253,387.108,-0.4292,0.212192
8.77e-012,285.788,-8400.88,-7851.98,1,1,0.00717211,388.521,-0.427261,0.214132
8.775e-012,278.058,-8384.18,-7850.13,1,1,0.00849939,389.928,-0.425315,0.216078
8.78e-012,292.281,-8410.52,-7849.15,1,1,0.00991534,391.329,-0.423361,0.218032
8.785e-012,300.308,-8426.52,-7849.73,1,1,0.0115463,392.722,-0.421401,0.219992
8.79e-012,289.976,-8407.8,-7850.86,1,1,0.0138256,394.11,-0.419434,0.22196
8.795e-012,275.808,-8378.94,-7849.21,1,1,0.0168978,395.491,-0.41746,0.223934
8.8e-012,295.405,-8416.69,-7849.32,1,1,0.0195584,396.865,-0.415479,0.225915
8.805e-012,305.053,-8435.08,-7849.18,1,1,0.020437,398.233,-0.413492,0.227903
8.81e-012,313.877,-8453.35,-7850.5,1,1,0.0199588,399.594,-0.411497,0.229898
8.815e-012,290.826,-8408.96,-7850.38,1,1,0.0192428,400.949,-0.409496,0.2319
8.82e-012,280.746,-8388.09,-7848.88,1,1,0.0181978,402.297,-0.407488,0.233908
8.825e-012,273.553,-8371.75,-7846.35,1,1,0.0164383,403.638,-0.405473,0.235924
8.83e-012,286.82,-8395.71,-7844.83,1,1,0.0145486,404.973,-0.403451,0.237946
8.835e-012,291.152,-8402.93,-7843.73,1,1,0.0131963,406.301,-0.401423,0.239974
8.84e-012,302.338,-8423.61,-7842.92,1,1,0.0126084,407.622,-0.399388,0.242009
8.845e-012,305.393,-8429.62,-7843.06,1,1,0.012994,408.937,-0.397347,0.244051
8.85e-012,304.855,-8429.15,-7843.63,1,1,0.0142283,410.245,-0.395299,0.246099
8.855e-012,302.153,-8423.79,-7843.46,1,1,0.0154387,411.546,-0.393244,0.248154
8.86e-012,314.664,-8448.75,-7844.39,1,1,0.0159729,412.84,-0.391183,0.250215
8.865e-012,312.975,-8446.02,-7844.91,1,1,0.0162805,414.128,-0.389116,0.252283
8.87e-012,306.677,-8435.26,-7846.24,1,1,0.0168642,415.408,-0.387042,0.254357
8.875e-012,284.284,-8392.63,-7846.62,1,1,0.0172746,416.682,-0.384962,0.256438
8.88e-012,283.35,-8388.9,-7844.69,1,1,0.0171944,417.949,-0.382875,0.258525
8.885e-012,301.252,-8422.72,-7844.12,1,1,0.0170003,419.209,-0.380782,0.260618
8.89e-012,267.091,-8357.7,-7844.71,1,1,0.0166842,420.462,-0.378683,0.262717
8.895e-012,268.484,-8357.83,-7842.17,1,1,0.0157793,421.709,-0.376578,0.264823
8.9e-012,299.568,-8416.23,-7840.86,1,1,0.0143422,422.948,-0.374466,0.266935
8.905e-012,305.729,-8428.8,-7841.6,1,1,0.0125971,424.18,-0.372348,0.269053
8.91e-012,308.55,-8434.75,-7842.13,1,1,0.010306,425.405,-0.370224,0.271177
8.915e-012,319.514,-8457.57,-7843.89,1,1,0.00776267,426.624,-0.368094,0.273308
8.92e-012,312.043,-8445.07,-7845.75,1,1,0.00611946,427.835,-0.365958,0.275444
8.925e-012,332.944,-8487.48,-7848.01,1,1,0.00570005,429.039,-0.363816,0.277587
8.93e-012,324.291,-8474.72,-7851.87,1,1,0.00571671,430.236,-0.361668,0.279735
8.935e-012,305.892,-8440.19,-7852.68,1,1,0.00585666,431.426,-0.359514,0.28189
8.94e-012,292.144,-8413.71,-7852.6,1,1,0.00604299,432.609,-0.357353,0.28405
8.945e-012,282.63,-8393.89,-7851.05,1,1,0.00538705,433.785,-0.355187,0.286216
8.95e-012,283.02,-8392.88,-7849.3,1,1,0.0035286,434.953,-0.353016,0.288389
8.955e-012,307.693,-8439.3,-7848.33,1,1,0.00178071,436.114,-0.350838,0.290566
8.96e-012,325.185,-8476.4,-7851.83,1,1,0.00108603,437.269,-0.348655,0.29275
8.965e-012,295.958,-8421.29,-7852.86,1,1,0.000136488,438.416,-0.346465,0.29494
8.97e-012,315.101,-8459.03,-7853.83,1,1,-0.0026514,439.555,-0.34427,0.297135
8.975e-012,309.246,-8449.41,-7855.45,1,1,-0.00642843,440.688,-0.34207,0.299336
8.98e-012,314.844,-8461.68,-7856.98,1,1,-0.00940943,441.813,-0.339863,0.301542
8.985e-012,326.804,-8486.18,-7858.51,1,1,-0.0117261,442.931,-0.337652,0.303755
8.99e-012,309.407,-8455.34,-7861.08,1,1,-0.014694,444.042,-0.335434,0.305972
8.995e-012,305.271,-8447.56,-7861.24,1,1,-0.0182881,445.145,-0.333211,0.308195
9e-012,325.211,-8487.83,-7863.21,1,1,-0.0212946,446.241,-0.330983,0.310424
9.005e-012,309.456,-8458.95,-7864.6,1,1,-0.0232568,447.329,-0.328749,0.312658
9.01e-012,289.294,-8419.34,-7863.71,1,1,-0.0246476,448.41,-0.326509,0.314898
9.015e-012,314.475,-8468.07,-7864.07,1,1,-0.0257554,449.484,-0.324265,0.317143
9.02e-012,309.377,-8460.06,-7865.86,1,1,-0.0267659,450.551,-0.322015,0.319393
9.025e-012,295.855,-8434.45,-7866.22,1,1,-0.0280218,451.61,-0.319759,0.321649
9.03e-012,304.364,-8450.41,-7865.83,1,1,-0.0293544,452.661,-0.317499,0.32391
9.035e-012,299.757,-8442.77,-7867.04,1,1,-0.0302509,453.705,-0.315233,0.326176
9.04e-012,303.963,-8451.19,-7867.38,1,1,-0.0307439,454.742,-0.312962,0.328448
9.045e-012,310.68,-8464.56,-7867.85,1,1,-0.031223,455.771,-0.310685,0.330724
9.05e-012,303.625,-8452.13,-7868.97,1,1,-0.0317672,456.792,-0.308404,0.333006
9.055e-012,308.973,-8463.31,-7869.88,1,1,-0.0322962,457.806,-0.306117,0.335293
9.06e-012,317.441,-8480.69,-7870.99,1,1,-0.0328457,458.813,-0.303826,0.337584
9.065e-012,329.644,-8506.04,-7872.91,1,1,-0.0334653,459.811,-0.301529,0.339881
9.07e-012,310.429,-8471.75,-7875.53,1,1,-0.034334,460.803,-0.299228,0.342183
9.075e-012,308.215,-8467.67,-7875.69,1,1,-0.0357684,461.786,-0.296921,0.34449
9.08e-012,304.071,-8461.78,-7877.76,1,1,-0.0376501,462.762,-0.29461,0.346801
9.085e-012,272.974,-8399.86,-7875.57,1,1,-0.0393475,463.731,-0.292294,0.349118
9.09e-012,310.038,-8470.21,-7874.74,1,1,-0.0405345,464.691,-0.289973,0.351439
9.095e-012,296.807,-8445.72,-7875.65,1,1,-0.0414421,465.645,-0.287647,0.353765
9.1e-012,319.693,-8489.94,-7875.92,1,1,-0.0423816,466.59,-0.285316,0.356096
9.105e-012,331.785,-8516.43,-7879.19,1,1,-0.0434848,467.528,-0.282981,0.358431
9.11e-012,294.947,-8447.12,-7880.63,1,1,-0.0445147,468.458,-0.280641,0.360772
9.115e-012,299.383,-8455.78,-7880.77,1,1,-0.0448989,469.38,-0.278296,0.363117
9.12e-012,302.553,-8462.05,-7880.95,1,1,-0.044585,470.294,-0.275947,0.365466
9.125e-012,287.741,-8433.89,-7881.24,1,1,-0.0445456,471.201,-0.273593,0.36782
9.13e-012,302.899,-8463.01,-7881.25,1,1,-0.0455552,472.1,-0.271235,0.370178
9.135e-012,291.478,-8440.27,-7880.44,1,1,-0.0470772,472.991,-0.268872,0.372541
9.14e-012,301.252,-8458.8,-7880.2,1,1,-0.0481894,473.875,-0.266505,0.374909
9.145e-012,278.038,-8413.51,-7879.5,1,1,-0.0489062,474.75,-0.264134,0.377281
9.15e-012,308.836,-8472.06,-7878.89,1,1,-0.0499755,475.618,-0.261758,0.379657
9.155e-012,312.332,-8480.41,-7880.53,1,1,-0.0518107,476.478,-0.259377,0.382037
9.16e-012,297.183,-8451.02,-7880.24,1,1,-0.0541551,477.33,-0.256993,0.384422
9.165e-012,284.462,-8427.39,-7881.04,1,1,-0.0565837,478.174,-0.254604,0.386811
9.17e-012,275.167,-8407.14,-7878.64,1,1,-0.0590075,479.01,-0.252211,0.389204
9.175e-012,289.956,-8433.7,-7876.79,1,1,-0.0616736,479.839,-0.249814,0.391601
9.18e-012,289.973,-8434.62,-7877.68,1,1,-0.0646848,480.659,-0.247413,0.394003
9.185e-012,288.725,-8431.34,-7876.8,1,1,-0.0676697,481.472,-0.245007,0.396408
9.19e-012,290.327,-8433.3,-7875.68,1,1,-0.0700706,482.276,-0.242598,0.398818
9.195e-012,294.146,-8440.51,-7875.56,1,1,-0.0716601,483.073,-0.240185,0.401231
9.2e-012,279.044,-8411.28,-7875.34,1,1,-0.0726892,483.861,-0.237767,0.403649
9.205e-012,287.617,-8426.32,-7873.9,1,1,-0.0734256,484.642,-0.235346,0.40607
9.21e-012,286.103,-8422.96,-7873.46,1,1,-0.0737416,485.415,-0.232921,0.408496
9.215e-012,299.739,-8448.37,-7872.68,1,1,-0.0737185,486.179,-0.230492,0.410925
9.22e-012,306.735,-8462.7,-7873.57,1,1,-0.0739759,486.936,-0.228059,0.413358
9.225e-012,282.689,-8416.44,-7873.5,1,1,-0.0748189,487.685,-0.225623,0.415795
9.23e-012,291.112,-8431.24,-7872.11,2,1,-0.0758246,488.425,-0.223182,0.418235
9.235e-012,321.518,-8490.85,-7873.33,2,1,-0.0766621,489.158,-0.220738,0.420679
9.24e-012,316.706,-8483.58,-7875.29,2,1,-0.0774966,489.882,-0.218291,0.423127
9.245e-012,310.343,-8473.39,-7877.33,2,1,-0.0784782,490.598,-0.21584,0.425578
9.25e-012,314.222,-8482.26,-7878.75,2,1,-0.079593,491.307,-0.213385,0.428033
9.255e-012,297.125,-8450.46,-7879.79,2,1,-0.0809304,492.007,-0.210927,0.430492
9.26e-012,261.307,-8379.32,-7877.45,2,1,-0.0827107,492.699,-0.208465,0.432954
9.265e-012,256.724,-8366.72,-7873.64,2,1,-0.0850196,493.383,-0.206,0.435419
9.27e-012,281.601,-8411.71,-7870.86,2,1,-0.0875412,494.058,-0.203531,0.437888
9.275e-012,290.513,-8427.1,-7869.13,2,1,-0.0897881,494.726,-0.201059,0.44036
9.28e-012,306.114,-8456.7,-7868.76,2,1,-0.0915584,495.385,-0.198584,0.442836
9.285e-012,307.083,-8458.88,-7869.08,2,1,-0.0930896,496.036,-0.196105,0.445314
9.29e-012,300.922,-8447.63,-7869.67,2,1,-0.0947688,496.68,-0.193623,0.447796
9.295e-012,309.815,-8465.71,-7870.67,2,1,-0.0965836,497.314,-0.191138,0.450281
9.3e-012,310.22,-8467.77,-7871.94,2,1,-0.0981278,497.941,-0.18865,0.45277
9.305e-012,303.559,-8455.69,-7872.66,2,1,-0.0992257,498.56,-0.186159,0.455261
9.31e-012,309.863,-8468.97,-7873.83,2,1,-0.10009,499.17,-0.183665,0.457756
9.315e-012,302.415,-8455.98,-7875.15,2,1,-0.101018,499.772,-0.181167,0.460253
9.32e-012,308.07,-8467.02,-7875.32,2,1,-0.102231,500.365,-0.178667,0.462754
9.325e-012,289.205,-8430.23,-7874.77,2,1,-0.103705,500.951,-0.176164,0.465257
9.33e-012,289.67,-8430.69,-7874.33,2,1,-0.105215,501.528,-0.173657,0.467763
9.335e-012,315.662,-8481.96,-7875.68,2,1,-0.106779,502.097,-0.171148,0.470273
9.34e-012,317.746,-8488.92,-7878.64,2,1,-0.108779,502.658,-0.168637,0.472785
9.345e-012,297.323,-8450.67,-7879.62,2,1,-0.111222,503.21,-0.166122,0.475299
9.35e-012,307.894,-8472.05,-7880.7,2,1,-0.113305,503.754,-0.163604,0.477817
9.355e-012,301.118,-8460.62,-7882.28,2,1,-0.114419,504.29,-0.161084,0.480337
9.36e-012,306.462,-8470.97,-7882.36,2,1,-0.114935,504.817,-0.158562,0.48286
9.365e-012,293.261,-8445.98,-7882.73,2,1,-0.115282,505.336,-0.156036,0.485386
9.37e-012,290.948,-8440.45,-7881.65,2,1,-0.115291,505.847,-0.153508,0.487914
9.375e-012,302.304,-8463.14,-7882.52,2,1,-0.115013,506.35,-0.150978,0.490444
9.38e-012,301.016,-8462.23,-7884.08,2,1,-0.114999,506.844,-0.148445,0.492977
9.385e-012,303.066,-8467.6,-7885.52,2,1,-0.115494,507.329,-0.145909,0.495513
9.39e-012,294.94,-8451.93,-7885.46,2,1,-0.116286,507.807,-0.143371,0.498051
9.395e-012,315.109,-8491.19,-7885.97,2,1,-0.117251,508.276,-0.140831,0.500591
9.4e-012,306.627,-8476,-7887.08,2,1,-0.118329,508.736,-0.138289,0.503134
9.405e-012,287.856,-8439.11,-7886.24,2,1,-0.119154,509.188,-0.135744,0.505679
9.41e-012,303.181,-8467.93,-7885.63,2,1,-0.11956,509.632,-0.133197,0.508226
9.415e-012,293.709,-8450.1,-7885.99,2,1,-0.120115,510.067,-0.130648,0.510775
9.42e-012,295.663,-8452.74,-7884.87,2,1,-0.121314,510.494,-0.128096,0.513327
9.425e-012,296.582,-8454.96,-7885.33,2,1,-0.122843,510.913,-0.125543,0.515881
9.43e-012,304.728,-8470.19,-7884.92,2,1,-0.124269,511.323,-0.122987,0.518436
9.435e-012,299.353,-8459.81,-7884.85,2,1,-0.125604,511.725,-0.120429,0.520994
9.44e-012,298.436,-8457.65,-7884.46,2,1,-0.126914,512.118,-0.11787,0.523554
9.445e-012,289.54,-8440.51,-7884.4,2,1,-0.128112,512.502,-0.115308,0.526115
9.45e-012,301.966,-8463.28,-7883.31,2,1,-0.129258,512.879,-0.112745,0.528679
9.455e-012,299.673,-8459.66,-7884.09,2,1,-0.130367,513.247,-0.110179,0.531244
9.46e-012,288.451,-8436.99,-7882.98,2,1,-0.130982,513.606,-0.107612,0.533811
9.465e-012,327.033,-8513.08,-7884.96,2,1,-0.130722,513.957,-0.105043,0.53638
9.47e-012,305.737,-8473.04,-7885.82,2,1,-0.130041,514.299,-0.102473,0.538951
9.475e-012,318.701,-8498.61,-7886.5,2,1,-0.129682,514.633,-0.0999005,0.541524
9.48e-012,294.199,-8452.17,-7887.11,2,1,-0.129723,514.959,-0.0973265,0.544098
9.485e-012,297.497,-8457.92,-7886.54,2,1,-0.130093,515.276,-0.0947509,0.546673
9.49e-012,300.498,-8465,-7887.85,2,1,-0.131126,515.584,-0.0921737,0.549251
9.495e-012,277.068,-8419.19,-7887.04,2,1,-0.13275,515.884,-0.0895951,0.551829
9.5e-012,282.922,-8428.85,-7885.46,2,1,-0.134203,516.175,-0.0870149,0.55441
9.505e-012,273.439,-8410.73,-7885.54,2,1,-0.135162,516.458,-0.0844333,0.556991
9.51e-012,291.007,-8452.36,-7893.44,2,1,-0.136195,516.733,-0.0818503,0.559574
9.515e-012,302.832,-8477.74,-7896.1,2,1,-0.137584,516.998,-0.079266,0.562159
9.52e-012,278.393,-8430.82,-7896.12,2,1,-0.138654,517.256,-0.0766804,0.564744
9.525e-012,285.55,-8445.37,-7896.93,2,1,-0.138825,517.504,-0.0740935,0.567331
9.53e-012,272.199,-8417.23,-7894.43,2,1,-0.138426,517.745,-0.0715053,0.56992
9.535e-012,300.172,-8470.05,-7893.53,2,1,-0.138,517.976,-0.068916,0.572509
9.54e-012,281.394,-8431.96,-7891.5,2,1,-0.137627,518.2,-0.0663256,0.575099
9.545e-012,302.052,-8470.17,-7890.04,2,1,-0.137163,518.414,-0.0637341,0.577691
9.55e-012,312.696,-8491.55,-7890.97,2,1,-0.136616,518.62,-0.0611415,0.580284
9.555e-012,281.032,-8430.67,-7890.9,2,1,-0.136091,518.818,-0.0585479,0.582877
9.56e-012,281.552,-8430.35,-7889.59,2,1,-0.135614,519.007,-0.0559533,0.585472
9.565e-012,264.945,-8396.09,-7887.22,2,1,-0.135343,519.187,-0.0533578,0.588067
9.57e-012,266.624,-8395.13,-7883.03,2,1,-0.135622,519.359,-0.0507614,0.590664
9.575e-012,278.929,-8416.2,-7880.47,2,1,-0.136438,519.522,-0.0481642,0.593261
9.58e-012,297.593,-8451.64,-7880.06,2,1,-0.137256,519.677,-0.0455662,0.595859
9.585e-012,272.773,-8402.28,-7878.38,2,1,-0.137652,519.823,-0.0429675,0.598458
9.59e-012,285.467,-8424.57,-7876.28,2,1,-0.137917,519.96,-0.040368,0.601057
9.595e-012,293.732,-8439.81,-7875.66,2,1,-0.138653,520.089,-0.0377679,0.603658
9.6e-012,289.358,-8430.86,-7875.1,2,1,-0.139672,520.21,-0.0351671,0.606258
9.605e-012,291.519,-8433.88,-7873.97,2,1,-0.14013,520.321,-0.0325658,0.60886
9.61e-012,287.066,-8424.27,-7872.91,2,1,-0.140002,520.424,-0.0299639,0.611462
9.615e-012,259.113,-8367.88,-7870.21,2,1,-0.140106,520.519,-0.0273616,0.614064
9.62e-012,281.545,-8407.72,-7866.97,2,1,-0.140489,520.605,-0.0247588,0.616667
9.625e-012,295.417,-8433.62,-7866.23,2,1,-0.140289,520.682,-0.0221555,0.61927
9.63e-012,285.685,-8414.4,-7865.7,2,1,-0.139291,520.751,-0.019552,0.621874
9.635e-012,282.719,-8407.19,-7864.18,2,1,-0.138147,520.812,-0.016948,0.624478
9.64e-012,302.619,-8445.25,-7864.02,2,1,-0.137169,520.863,-0.0143439,0.627082
9.645e-012,277.379,-8396.19,-7863.44,2,1,-0.136276,520.906,-0.0117394,0.629686
9.65e-012,297.253,-8432.31,-7861.39,2,1,-0.135723,520.941,-0.00913481,0.632291
9.655e-012,300.588,-8439.99,-7862.66,2,1,-0.135834,520.966,-0.00653004,0.634896
9.66e-012,268.484,-8374.84,-7859.18,2,1,-0.136532,520.984,-0.00392516,0.6375
9.665e-012,297.115,-8428.92,-7858.27,2,1,-0.137552,520.992,-0.00132022,0.640105
9.67e-012,288.928,-8411.99,-7857.06,2,1,-0.138458,520.992,0.00128475,0.64271
9.675e-012,275.362,-8385.51,-7856.63,2,1,-0.13868,520.984,0.00388969,0.645315
9.68e-012,250.409,-8333.51,-7852.56,2,1,-0.138332,520.967,0.00649457,0.64792
9.685e-012,282.647,-8392.93,-7850.07,2,1,-0.138181,520.941,0.00909935,0.650525
9.69e-012,281.104,-8388,-7848.1,2,1,-0.138065,520.907,0.011704,0.65313
9.695e-012,302.392,-8427.83,-7847.05,2,1,-0.136955,520.864,0.0143084,0.655734
9.7e-012,302.884,-8429.25,-7847.52,2,1,-0.135177,520.812,0.0169126,0.658338
9.705e-012,290.12,-8404.53,-7847.31,2,1,-0.134283,520.752,0.0195165,0.660942
9.71e-012,291.99,-8406.9,-7846.09,2,1,-0.134342,520.683,0.0221201,0.663546
9.715e-012,290.67,-8404.21,-7845.93,2,1,-0.133973,520.606,0.0247233,0.666149
9.72e-012,299.009,-8420.21,-7845.92,2,1,-0.133146,520.52,0.0273261,0.668752
9.725e-012,300.964,-8423.82,-7845.78,2,1,-0.133222,520.426,0.0299285,0.671354
9.73e-012,315.564,-8452.36,-7846.27,2,1,-0.134249,520.323,0.0325304,0.673956
9.735e-012,321.451,-8466.25,-7848.85,2,1,-0.134816,520.211,0.0351317,0.676557
9.74e-012,291.312,-8408.29,-7848.78,2,1,-0.134266,520.091,0.0377325,0.679158
9.745e-012,292.458,-8409.33,-7847.62,2,1,-0.132983,519.962,0.0403326,0.681758
9.75e-012,274.554,-8374,-7846.68,2,1,-0.13141,519.825,0.0429321,0.684357
9.755e-012,291.641,-8405.33,-7845.19,2,1,-0.13008,519.679,0.0455309,0.686956
9.76e-012,293.885,-8410.04,-7845.59,2,1,-0.129573,519.524,0.0481289,0.689554
9.765e-012,283.275,-8388.02,-7843.94,2,1,-0.129649,519.361,0.0507261,0.692151
9.77e-012,318.852,-8457.98,-7845.58,2,1,-0.12942,519.189,0.0533225,0.694748
9.775e-012,312.911,-8449.17,-7848.17,2,1,-0.128759,519.009,0.055918,0.697343
9.78e-012,324.163,-8472.17,-7849.56,2,1,-0.128282,518.82,0.0585125,0.699938
9.785e-012,330.898,-8487.36,-7851.82,2,1,-0.127927,518.623,0.0611062,0.702531
9.79e-012,319.018,-8467.4,-7854.68,2,1,-0.127175,518.417,0.0636988,0.705124
9.795e-012,290.864,-8413.81,-7855.16,2,1,-0.126345,518.203,0.0662903,0.707715
9.8e-012,272.941,-8377.73,-7853.51,2,1,-0.125936,517.98,0.0688808,0.710306
9.805e-012,312.388,-8452.76,-7852.77,2,1,-0.125534,517.748,0.0714701,0.712895
9.81e-012,301.661,-8433.06,-7853.67,2,1,-0.124966,517.508,0.0740582,0.715483
9.815e-012,308.516,-8446.31,-7853.76,2,1,-0.12517,517.259,0.0766452,0.71807
9.82e-012,311.132,-8452.63,-7855.05,2,1,-0.126517,517.002,0.0792308,0.720655
9.825e-012,301.599,-8436.35,-7857.08,2,1,-0.127791,516.736,0.0818152,0.72324
9.83e-012,307.54,-8448.32,-7857.64,2,1,-0.127814,516.462,0.0843982,0.725823
9.835e-012,318.203,-8469.05,-7857.89,2,1,-0.126807,516.179,0.0869798,0.728404
9.84e-012,320.679,-8475.85,-7859.94,2,1,-0.125315,515.888,0.0895599,0.730984
9.845e-012,316.881,-8470.45,-7861.83,2,1,-0.123268,515.588,0.0921386,0.733563
9.85e-012,327.605,-8493.67,-7864.45,2,1,-0.120838,515.28,0.0947158,0.73614
9.855e-012,289.224,-8422.29,-7866.79,2,1,-0.118813,514.963,0.0972914,0.738716
9.86e-012,281.84,-8411.25,-7869.93,2,1,-0.117603,514.638,0.0998654,0.741289
9.865e-012,296.174,-8441.9,-7873.05,2,1,-0.116959,514.304,0.102438,0.743862
9.87e-012,311.876,-8472.85,-7873.84,2,1,-0.11646,513.962,0.105008,0.746432
9.875e-012,301.786,-8453.72,-7874.09,2,1,-0.11572,513.611,0.107577,0.749001
9.88e-012,308.046,-8466.5,-7874.85,2,1,-0.114712,513.252,0.110145,0.751568
9.885e-012,298.946,-8449.79,-7875.62,2,1,-0.113953,512.884,0.11271,0.754134
9.89e-012,310.237,-8472.19,-7876.33,2,1,-0.113709,512.508,0.115273,0.756697
9.895e-012,296.809,-8446.65,-7876.58,2,1,-0.11349,512.123,0.117835,0.759258
9.9e-012,306.077,-8464.15,-7876.28,2,1,-0.113087,511.73,0.120395,0.761818
9.905e-012,277.996,-8409.75,-7875.82,2,1,-0.112895,511.328,0.122952,0.764375
9.91e-012,306.51,-8464.33,-7875.63,2,1,-0.112534,510.918,0.125508,0.766931
9.915e-012,285.716,-8424.89,-7876.13,2,1,-0.111015,510.5,0.128061,0.769484
9.92e-012,290.633,-8432.24,-7874.04,2,1,-0.108948,510.073,0.130613,0.772036
9.925e-012,305.701,-8461.63,-7874.48,2,1,-0.107951,509.638,0.133162,0.774585
9.93e-012,301.079,-8452.97,-7874.7,2,1,-0.107521,509.194,0.135709,0.777132
9.935e-012,326.037,-8502.68,-7876.48,2,1,-0.105802,508.742,0.138254,0.779677
9.94e-012,287.029,-8428.95,-7877.67,2,1,-0.103353,508.282,0.140797,0.782219
9.945e-012,280.321,-8413.47,-7875.07,2,1,-0.102452,507.813,0.143337,0.784759
9.95e-012,293.925,-8437.81,-7873.28,2,1,-0.102897,507.336,0.145875,0.787297
9.955e-012,306.821,-8462.81,-7873.51,2,1,-0.102379,506.85,0.14841,0.789832
9.96e-012,303.775,-8457.65,-7874.21,2,1,-0.100837,506.356,0.150943,0.792365
9.965e-012,290.758,-8431.92,-7873.48,2,1,-0.100318,505.854,0.153474,0.794896
9.97e-012,304.506,-8457.96,-7873.11,2,1,-0.100809,505.343,0.156002,0.797423
9.975e-012,312.422,-8474.76,-7874.7,2,1,-0.100389,504.824,0.158527,0.799949
9.98e-012,304.196,-8459.63,-7875.37,1,1,-0.0989917,504.297,0.16105,0.802471
9.985e-012,314.634,-8480.72,-7876.42,1,1,-0.0982567,503.761,0.16357,0.804991
9.99e-012,294.983,-8443.03,-7876.47,1,1,-0.0982932,503.218,0.166088,0.807509
9.995e-012,289.949,-8433.17,-7876.27,1,1,-0.0976854,502.665,0.168602,0.810023
1e-011,281.645,-8417.58,-7876.64,1,1,-0.0961187,502.105,0.171114,0.812535
1.0005e-011,279.014,-8410.62,-7874.73,1,1,-0.0945506,501.536,0.173623,0.815044
1.001e-011,293.62,-8437.13,-7873.19,1,1,-0.0934056,500.959,0.17613,0.81755
