t,temperature,ConvEKinTemp(ekin),sum_mom_xy,sum_vel[0],sum_vel[1],sum_vel[2],sum_vel_wk_up[0],sum_vel_wk_up[1],sum_vel_wk_up[2],sum_vel_wk_dw[0],sum_vel_wk_dw[1],sum_vel_wk_dw[2],sum_vel_up[0],sum_vel_up[1],sum_vel_up[2],sum_vel_dw[0],sum_vel_dw[1],sum_vel_dw[2],sum_f_wk_up[0],sum_f_wk_up[1],sum_f_wk_up[2],sum_f_wk_dw[0],sum_f_wk_dw[1],sum_f_wk_dw[2]
176.000000,295.000000,175.831265,0.243294,67.061588,-41.889233,42.536302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.246689,-50.530232,-18.702105,42.814899,8.640999,61.238407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
178.000000,295.000000,195.610785,0.235234,79.213351,-34.979686,50.746957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.086581,-43.378525,-5.058218,40.126770,8.398839,55.805175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
180.000000,295.000000,162.539910,0.230816,32.790284,-41.365692,-5.098973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.977201,-52.057075,-11.356413,49.767485,10.691383,6.257440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
182.000000,295.000000,191.218296,0.226588,-9.033708,-56.458671,-38.524387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-49.942271,-71.553493,-31.050044,40.908563,15.094821,-7.474343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
184.000000,295.000000,178.087579,0.219215,-12.568966,-70.553503,-4.251755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-15.905303,-84.284244,-28.586684,3.336337,13.730740,24.334929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
186.000000,295.000000,193.549912,0.211824,-7.888019,-73.202991,32.827207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.900521,-75.995675,-0.949337,-24.788541,2.792684,33.776544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
188.000000,295.000000,174.309464,0.209419,-27.203504,-68.822493,17.067769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.664054,-59.390129,12.710528,-14.539450,-9.432364,4.357241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
190.000000,295.000000,186.238543,0.206139,-50.603009,-64.530256,-11.761818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-54.606112,-49.730326,-6.543763,4.003103,-14.799931,-5.218054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
192.000000,295.000000,199.009456,0.192759,-27.621076,-51.704149,-2.476157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-35.177247,-45.725402,-27.415033,7.556171,-5.978748,24.938876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
194.000000,295.000000,189.676612,0.172499,35.869712,-33.933954,18.854983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.962495,-40.545774,-19.904731,11.907217,6.611820,38.759714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
196.000000,295.000000,190.163945,0.160169,67.468195,-33.052177,-1.222151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.938398,-38.409081,-8.015789,34.529796,5.356904,6.793638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
198.000000,295.000000,177.496003,0.164969,37.340354,-53.334019,-47.838353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.197574,-54.603837,-24.960041,50.537928,1.269818,-22.878311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
200.000000,295.000000,198.580466,0.181998,4.918069,-77.890752,-55.322808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-37.474802,-82.977290,-49.975843,42.392871,5.086539,-5.346965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
202.000000,295.000000,172.619093,0.203483,19.221620,-86.622496,-16.152866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.323036,-99.949687,-40.487552,27.544656,13.327191,24.334686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
204.000000,295.000000,185.488694,0.228711,44.604072,-74.012251,7.933888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.954172,-88.118923,-9.514541,32.649900,14.106672,17.448429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
206.000000,295.000000,177.953958,0.256319,25.337508,-60.193871,-2.563784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.995224,-65.915648,-3.658957,42.332733,5.721777,1.095173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
208.000000,295.000000,195.322520,0.274315,-18.660654,-64.834952,-2.030592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-50.495451,-62.228955,-28.661062,31.834798,-2.605997,26.630470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210.000000,295.000000,177.605889,0.274376,-18.837242,-67.943453,21.906386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-33.967919,-71.267045,-44.127323,15.130676,3.323593,66.033709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
212.000000,295.000000,178.272633,0.265611,22.787577,-45.545495,24.495030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.265410,-60.214835,-35.945050,19.522167,14.669340,60.440080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
214.000000,295.000000,180.932867,0.263259,30.653457,-22.015241,-9.621808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.412654,-42.557942,-30.235285,31.066111,20.542701,20.613477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
216.000000,295.000000,192.775977,0.268819,-11.110010,-39.106697,-38.669062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-36.438270,-55.040037,-41.735655,25.328260,15.933341,3.066594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
218.000000,295.000000,187.398812,0.272582,-27.333157,-82.884262,-33.982111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-42.159929,-95.462151,-45.172170,14.826772,12.577889,11.190059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
220.000000,295.000000,183.669009,0.270921,14.863793,-95.486299,-24.502932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.265515,-113.554786,-27.403269,22.129308,18.068488,2.900337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
222.000000,295.000000,191.685462,0.272210,48.254014,-64.896093,-34.889731,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.834515,-91.288627,-12.358608,38.419499,26.392533,-22.531123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
224.000000,295.000000,192.464551,0.280850,18.332708,-45.627119,-31.857562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.668933,-73.267790,-18.396504,31.001641,27.640671,-13.461058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
226.000000,295.000000,186.469314,0.286456,-25.541216,-65.857404,6.867080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-28.310584,-80.934367,-25.247184,2.769368,15.076963,32.114264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
228.000000,295.000000,184.756153,0.280211,-10.998161,-82.458050,33.665201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-14.190089,-87.585743,-22.688247,3.191928,5.127693,56.353449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
230.000000,295.000000,197.860657,0.270690,31.397929,-62.143507,10.436876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.756492,-70.489222,-23.138504,35.154421,8.345715,33.575379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
232.000000,295.000000,198.587951,0.271483,19.765532,-40.583488,-18.997725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-24.443649,-56.995361,-33.861810,44.209180,16.411873,14.864085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
234.000000,295.000000,198.462892,0.282883,-30.940767,-59.902876,-7.848631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-50.690308,-72.520543,-35.759145,19.749541,12.617666,27.910514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
236.000000,295.000000,185.437913,0.295039,-30.632779,-102.306778,10.561742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44.869578,-109.589480,-18.008252,14.236799,7.282702,28.569994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
238.000000,295.000000,191.679869,0.302736,28.833584,-114.298247,-11.814755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-19.533868,-121.082814,-0.817896,48.367452,6.784567,-10.996859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
240.000000,295.000000,187.334091,0.338676,58.019851,-80.636200,-44.318658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.945057,-100.755620,-7.602759,65.964908,20.119420,-36.715899,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
242.000000,295.000000,196.355975,0.336995,17.438676,-55.117119,-27.893164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.006426,-87.278726,-13.183921,34.445102,32.161607,-14.709244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
244.000000,295.000000,198.044793,0.322605,-25.096169,-78.563589,14.898097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-21.636583,-103.005791,2.213180,-3.459586,24.442202,12.684917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
246.000000,295.000000,205.248174,0.297604,-15.678215,-106.063203,12.884151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-21.495430,-112.361054,16.422503,5.817215,6.297851,-3.538352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
248.000000,295.000000,196.240147,0.276946,-3.200439,-81.086086,-28.704567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-30.414528,-91.208606,2.496997,27.214089,10.122520,-31.201564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
250.000000,295.000000,194.095052,0.269049,-37.354096,-35.062797,-33.928046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-47.432109,-61.922078,-16.548191,10.078013,26.859281,-17.379855,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
252.000000,295.000000,199.374446,0.265734,-64.402937,-34.507569,4.769619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-51.556834,-61.412549,-11.798264,-12.846103,26.904980,16.567883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
254.000000,295.000000,198.551380,0.256976,-17.577628,-74.223410,8.674990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-33.703265,-82.204916,-1.928721,16.125637,7.981505,10.603712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
256.000000,295.000000,192.590420,0.245421,60.168590,-88.644428,-42.700412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-15.655738,-88.181401,-18.477688,75.824328,-0.463028,-24.222724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
258.000000,295.000000,196.023589,0.241195,82.593368,-57.837965,-69.816771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.055065,-68.420656,-46.392084,90.648433,10.582692,-23.424686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
260.000000,295.000000,199.341970,0.248253,49.379064,-43.024348,-33.831201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.008101,-62.628841,-50.680743,53.387165,19.604493,16.849543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
262.000000,295.000000,206.207639,0.242043,24.073999,-86.330955,-8.428827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.480914,-95.089712,-36.953175,27.554913,8.758757,28.524349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
264.000000,295.000000,192.274408,0.227701,25.388638,-138.683491,-48.203708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-19.981208,-122.798940,-41.411593,45.369845,-15.884551,-6.792115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
266.000000,295.000000,198.421009,0.218816,8.648473,-134.648877,-90.773435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-50.321873,-119.788933,-61.736257,58.970347,-14.859944,-29.037178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
268.000000,295.000000,196.079962,0.224988,-38.665315,-91.860540,-66.181858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-64.066204,-93.695466,-63.875833,25.400889,1.834925,-2.306025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
270.000000,295.000000,200.530132,0.238523,-56.548330,-81.773428,-21.656011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-51.325298,-88.820854,-44.665502,-5.223031,7.047426,23.009491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
272.000000,295.000000,189.326417,0.247962,-11.052145,-116.762100,-40.439236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-33.895850,-117.191922,-39.553797,22.843705,0.429822,-0.885439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
274.000000,295.000000,190.602324,0.253159,40.985741,-128.657363,-92.169967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-32.156915,-132.073147,-59.412821,73.142655,3.415784,-32.757146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
276.000000,295.000000,203.675322,0.259691,44.208542,-77.753532,-83.487783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-29.638280,-103.600147,-72.865961,73.846822,25.846615,-10.621823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
278.000000,295.000000,189.779478,0.264985,24.815281,-26.426916,-22.666413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.840087,-75.244962,-47.896279,35.655367,48.818046,25.229865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
280.000000,295.000000,204.628021,0.255854,25.747840,-44.199093,-1.811931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.335495,-91.793737,-21.457392,18.412345,47.594643,19.645461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
282.000000,295.000000,193.332533,0.249744,27.747446,-91.618589,-34.603023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.995948,-124.345354,-28.171939,31.743395,32.726765,-6.431084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
284.000000,295.000000,222.381786,0.247469,-8.189837,-80.957265,-43.193220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-31.961724,-111.253890,-47.680698,23.771887,30.296625,4.487478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
286.000000,295.000000,194.248270,0.251386,-58.692380,-20.910085,0.665490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-41.421560,-64.055844,-37.025621,-17.270820,43.145758,37.691111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
288.000000,295.000000,203.847435,0.249738,-64.158929,-6.526654,30.861195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-27.735033,-46.756934,-11.133559,-36.423895,40.230279,41.994754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
290.000000,295.000000,188.263390,0.236916,-20.997726,-59.384732,2.981726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.686398,-78.255722,-15.512409,2.688672,18.870990,18.494135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
292.000000,295.000000,204.120474,0.224150,12.019126,-96.671164,-31.085463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-37.030594,-102.211032,-42.282307,49.049720,5.539868,11.196844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
294.000000,295.000000,197.091927,0.224190,3.411002,-72.414949,-20.078990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-43.404736,-82.719489,-45.137272,46.815738,10.304541,25.058282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
296.000000,295.000000,190.653649,0.230881,-11.776795,-43.557378,1.322925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-33.919658,-62.069480,-22.048131,22.142862,18.512102,23.371056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
298.000000,295.000000,210.468174,0.228022,-4.313322,-72.013393,-15.744938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-31.151354,-90.083805,-11.478977,26.838032,18.070412,-4.265962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
300.000000,295.000000,202.622643,0.215276,-4.439789,-127.094890,-48.091597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-46.575613,-131.107235,-36.138768,42.135824,4.012345,-11.952829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
302.000000,295.000000,216.099702,0.209524,-41.000293,-125.589679,-47.958560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-64.356055,-123.438554,-60.787703,23.355762,-2.151125,12.829143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
304.000000,295.000000,192.637324,0.220550,-79.684297,-60.639792,-24.052652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-63.407348,-80.289000,-51.794404,-16.276950,19.649209,27.741753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
306.000000,295.000000,214.034061,0.238070,-71.163328,-24.216258,-21.234650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-52.377695,-59.953183,-33.687077,-18.785633,35.736925,12.452427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
308.000000,295.000000,196.222962,0.249604,-22.911424,-62.944146,-38.884475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44.811813,-86.441421,-40.230999,21.900389,23.497275,1.346524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
310.000000,295.000000,209.668424,0.258281,14.509488,-103.861307,-37.429489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-42.538823,-102.248617,-51.650128,57.048311,-1.612690,14.220639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
312.000000,295.000000,204.591133,0.273079,19.222687,-81.126444,-19.358935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-32.091015,-74.820831,-39.133061,51.313702,-6.305613,19.774126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
314.000000,295.000000,215.175383,0.287692,17.510722,-47.325340,-27.614869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-15.677687,-53.527325,-18.027766,33.188409,6.201985,-9.587102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
316.000000,295.000000,206.519865,0.289619,26.183362,-79.978800,-62.823672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.979915,-91.435222,-22.777429,34.163277,11.456422,-40.046242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
318.000000,295.000000,192.388211,0.283467,20.520691,-147.351076,-76.598792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.638072,-147.451325,-48.487334,31.158762,0.100250,-28.111459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
320.000000,295.000000,201.738260,0.280678,-16.292315,-154.055181,-57.255269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-15.601758,-146.257162,-59.968307,-0.690557,-7.798019,2.713038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
322.000000,295.000000,213.074361,0.292017,-50.835440,-89.586574,-46.186400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.721894,-104.319423,-49.074542,-33.113546,14.732849,2.888142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
324.000000,295.000000,215.928125,0.311269,-45.130301,-44.093373,-57.577403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.221786,-92.696714,-41.660141,-28.908515,48.603341,-15.917262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
326.000000,295.000000,197.562944,0.318016,-11.453444,-68.791590,-56.721081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-14.612495,-124.100237,-48.561197,3.159051,55.308647,-8.159884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
328.000000,295.000000,199.319661,0.312748,12.481428,-99.789065,-35.888698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-14.625283,-135.695011,-52.707664,27.106711,35.905946,16.818966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
330.000000,295.000000,208.039871,0.314829,19.648316,-74.001762,-31.868207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-14.227642,-103.036742,-45.603211,33.875958,29.034980,13.735005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
332.000000,295.000000,213.847530,0.326556,26.730072,-38.889181,-58.290477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.924858,-78.511492,-40.614556,37.654929,39.622311,-17.675921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
334.000000,295.000000,211.752944,0.326384,37.806518,-67.410621,-78.634580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.650686,-105.095915,-48.535934,42.457204,37.685294,-30.098646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
336.000000,295.000000,207.154731,0.307121,36.173541,-129.389234,-65.129893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.132070,-140.951441,-60.685145,33.041471,11.562207,-4.444748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
338.000000,295.000000,203.729610,0.289778,12.375274,-138.491760,-43.929761,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.568044,-128.225448,-63.464727,7.807230,-10.266312,19.534967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
340.000000,295.000000,200.442790,0.291507,-10.895306,-86.666201,-45.452675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.382075,-82.308236,-59.076891,-9.513231,-4.357966,13.624216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
342.000000,295.000000,201.856246,0.302461,-10.934095,-50.025639,-46.372949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.681820,-67.165096,-54.862879,-5.252275,17.139458,8.489930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
344.000000,295.000000,218.074983,0.304845,0.289231,-69.545768,-20.664433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.289924,-85.341745,-45.465004,2.579156,15.795977,24.800571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
346.000000,295.000000,216.355492,0.297760,3.386116,-94.716294,2.343243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.713785,-90.232508,-34.464705,8.099901,-4.483786,36.807947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
348.000000,295.000000,207.202247,0.292226,1.889654,-81.151631,-12.439343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-19.126499,-69.343855,-29.022860,21.016153,-11.807776,16.583517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
350.000000,295.000000,195.405574,0.290857,5.266872,-65.295742,-42.460059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-30.204361,-63.511110,-32.327258,35.471233,-1.784633,-10.132802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
352.000000,295.000000,211.549405,0.285283,13.739053,-89.973669,-46.160211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-27.858101,-89.428362,-35.652743,41.597155,-0.545307,-10.507468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
354.000000,295.000000,210.749903,0.275972,13.534030,-124.196065,-31.828370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-27.236291,-108.721650,-39.185098,40.770320,-15.474415,7.356727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
356.000000,295.000000,211.814735,0.275107,-2.336121,-114.076845,-34.974723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-40.780449,-96.087502,-45.336794,38.444328,-17.989343,10.362071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
358.000000,295.000000,206.336606,0.285789,-12.017755,-66.112941,-46.266504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-48.571437,-69.418994,-54.077502,36.553683,3.306053,7.810998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
360.000000,295.000000,218.864840,0.267281,3.401411,-32.904807,-29.452830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-30.637936,-65.603971,-49.826942,34.039347,32.699164,20.374111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
362.000000,295.000000,215.117493,0.264748,20.537164,-36.492503,2.602444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.360749,-77.687842,-33.545005,30.897913,41.195339,36.147450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
364.000000,295.000000,207.933422,0.259798,9.236902,-48.068444,0.182296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-21.520073,-77.786754,-25.187156,30.756976,29.718310,25.369452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
