"Angle"	"Energy kJ/mol"	"BondedTermsEnergy"	"NonBondedTermsEnergy"	"BondStretchEnergy"	"AngleStretchEnergy"	"TorsionEnergy"	"OutOfPlaneEnergy"	"DispersionEnergy"	"ElectrostaticEnergy"	"NonBondedEnergyC"	"NonBondedEnergyD"
-25.200000	-1578.854018	-2211.819715	632.965697	45.922830	577.064531	-3023.616157	188.809081	259.482549	373.483148	0.000000	0.000000
-25.000000	-1579.744992	-2212.730752	632.985760	45.922830	576.134308	-3023.596971	188.809081	259.483246	373.502513	0.000000	0.000000
-24.800000	-1580.630546	-2213.636330	633.005784	45.922830	575.209773	-3023.578014	188.809081	259.483947	373.521836	0.000000	0.000000
-24.600000	-1581.510630	-2214.536397	633.025767	45.922830	574.290979	-3023.559288	188.809081	259.484652	373.541115	0.000000	0.000000
-24.400000	-1582.385298	-2215.431009	633.045711	45.922830	573.377874	-3023.540794	188.809081	259.485359	373.560352	0.000000	0.000000
-24.200000	-1583.254462	-2216.320075	633.065613	45.922830	572.470550	-3023.522536	188.809081	259.486070	373.579543	0.000000	0.000000
-24.000000	-1584.118110	-2217.203581	633.085470	45.922830	571.569024	-3023.504516	188.809081	259.486783	373.598687	0.000000	0.000000
-23.800000	-1584.976214	-2218.081497	633.105283	45.922830	570.673327	-3023.486735	188.809081	259.487499	373.617784	0.000000	0.000000
-23.600000	-1585.828776	-2218.953825	633.125049	45.922830	569.783460	-3023.469197	188.809081	259.488218	373.636831	0.000000	0.000000
-23.400000	-1586.675749	-2219.820518	633.144768	45.922830	568.899474	-3023.451903	188.809081	259.488939	373.655829	0.000000	0.000000
-23.200000	-1587.517109	-2220.681547	633.164438	45.922830	568.021397	-3023.434855	188.809081	259.489663	373.674775	0.000000	0.000000
-23.000000	-1588.352859	-2221.536917	633.184058	45.922830	567.149226	-3023.418055	188.809081	259.490389	373.693669	0.000000	0.000000
-22.800000	-1589.182937	-2222.386563	633.203626	45.922830	566.283030	-3023.401505	188.809081	259.491117	373.712509	0.000000	0.000000
-22.600000	-1590.007343	-2223.230484	633.223142	45.922830	565.422811	-3023.385207	188.809081	259.491847	373.731294	0.000000	0.000000
-22.400000	-1590.826049	-2224.068653	633.242603	45.922830	564.568599	-3023.369163	188.809081	259.492579	373.750024	0.000000	0.000000
-22.200000	-1591.639019	-2224.901028	633.262009	45.922830	563.720434	-3023.353374	188.809081	259.493313	373.768696	0.000000	0.000000
-22.000000	-1592.446228	-2225.727585	633.281358	45.922830	562.878346	-3023.337843	188.809081	259.494049	373.787309	0.000000	0.000000
-21.800000	-1593.247655	-2226.548304	633.300648	45.922830	562.042355	-3023.322571	188.809081	259.494785	373.805863	0.000000	0.000000
-21.600000	-1594.043290	-2227.363170	633.319880	45.922830	561.212477	-3023.307558	188.809081	259.495524	373.824357	0.000000	0.000000
-21.400000	-1594.833070	-2228.172119	633.339050	45.922830	560.388778	-3023.292809	188.809081	259.496263	373.842787	0.000000	0.000000
-21.200000	-1595.617016	-2228.975176	633.358159	45.922830	559.571235	-3023.278322	188.809081	259.497003	373.861156	0.000000	0.000000
