step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
86,-0.323626,-6185.73,0.461785,-0.461663,2.26841,-0.138037,-6607.6,421.873,118.673,276.381,-7517.8,515.143,421.873,0,0,0
87,-0.33645,-6185.66,0.527176,-0.474487,0.819236,-0.138037,-6607.14,421.558,119.042,275.447,-7517.24,515.609,421.558,0,0,0
88,-0.349274,-6186.14,0.0460913,-0.487311,1.87129,-0.138037,-6607.47,421.329,118.602,274.856,-7517.19,516.26,421.329,0,0,0
89,-0.362098,-6185.55,0.639099,-0.500135,1.21492,-0.138037,-6607.25,421.695,119.007,275.55,-7517.35,515.544,421.695,0,0,0
90,-0.374922,-6185.34,0.852455,-0.512959,0.61336,-0.138037,-6607.13,421.795,119.055,275.438,-7517.23,515.609,421.795,0,0,0
91,-0.387746,-6185.29,0.898875,-0.525783,0.6391,-0.138037,-6607.17,421.873,119.051,275.47,-7517.28,515.595,421.873,0,0,0
92,-0.40057,-6186.11,0.0794503,-0.538607,-0.124783,-0.138037,-6606.21,420.098,118.571,274.862,-7516.04,516.401,420.098,0,0,0
93,-0.413394,-6186.34,-0.147504,-0.551431,-0.870999,-0.138037,-6607.2,420.863,119.333,275.744,-7517.66,515.385,420.863,0,0,0
94,-0.426218,-6186,0.193505,-0.564255,-0.164271,-0.138037,-6607.19,421.362,119.006,275.596,-7517.31,515.523,421.362,0,0,0
95,-0.439042,-6185.76,0.428429,-0.577079,-0.167328,-0.138037,-6607.28,421.513,119.118,275.492,-7517.4,515.518,421.513,0,0,0
96,-0.451866,-6186.08,0.11242,-0.589903,-1.98044,-0.138037,-6607.11,421.034,119.531,276.019,-7517.82,515.155,421.034,0,0,0
97,-0.46469,-6186.83,-0.643153,-0.602727,-0.546175,-0.138037,-6607.09,420.256,119.187,275.485,-7517.28,515.518,420.256,0,0,0
98,-0.477514,-6185.46,0.730109,-0.615551,0.389675,-0.138037,-6607.23,421.766,119.007,275.51,-7517.32,515.574,421.766,0,0,0
99,-0.490338,-6186.61,-0.421625,-0.628375,-0.441475,-0.138037,-6607.26,420.649,119.499,275.611,-7517.8,515.427,420.649,0,0,0
