"Angle"	"Energy kJ/mol"	"BondedTermsEnergy"	"NonBondedTermsEnergy"	"BondStretchEnergy"	"AngleStretchEnergy"	"TorsionEnergy"	"OutOfPlaneEnergy"	"DispersionEnergy"	"ElectrostaticEnergy"	"NonBondedEnergyC"	"NonBondedEnergyD"
-37.400000	-1966.521322	-2543.978373	577.457051	87.106751	641.913111	-3391.081875	118.083639	321.632919	255.824132	0.000000	0.000000
-37.200000	-1967.767136	-2545.472121	577.704985	87.106755	640.419359	-3391.081875	118.083639	321.691846	256.013139	0.000000	0.000000
-37.000000	-1969.007132	-2546.960123	577.952991	87.106752	638.931360	-3391.081875	118.083639	321.751539	256.201451	0.000000	0.000000
-36.800000	-1970.241269	-2548.442315	578.201046	87.106751	637.449169	-3391.081875	118.083639	321.811996	256.389050	0.000000	0.000000
-36.600000	-1971.469492	-2549.918619	578.449128	87.106758	635.972858	-3391.081875	118.083639	321.873214	256.575913	0.000000	0.000000
-36.400000	-1972.691925	-2551.389183	578.697259	87.106755	634.502296	-3391.081875	118.083639	321.935191	256.762068	0.000000	0.000000
-36.200000	-1973.908471	-2552.853878	578.945407	87.106753	633.037604	-3391.081875	118.083639	321.997923	256.947484	0.000000	0.000000
-36.000000	-1975.119115	-2554.312675	579.193561	87.106755	631.578804	-3391.081875	118.083639	322.061408	257.132153	0.000000	0.000000
-35.800000	-1976.323947	-2555.765681	579.441734	87.106757	630.125797	-3391.081875	118.083639	322.125646	257.316087	0.000000	0.000000
-35.600000	-1977.522887	-2557.212789	579.689902	87.106753	628.678693	-3391.081875	118.083639	322.190631	257.499272	0.000000	0.000000
-35.400000	-1978.715907	-2558.653954	579.938047	87.106754	627.237527	-3391.081875	118.083639	322.256359	257.681688	0.000000	0.000000
-35.200000	-1979.903097	-2560.089278	580.186180	87.106755	625.802203	-3391.081875	118.083639	322.322834	257.863346	0.000000	0.000000
-35.000000	-1981.084403	-2561.518686	580.434283	87.106755	624.372795	-3391.081875	118.083639	322.390049	258.044233	0.000000	0.000000
-34.800000	-1982.259797	-2562.942135	580.682338	87.106756	622.949345	-3391.081875	118.083639	322.458001	258.224337	0.000000	0.000000
-34.600000	-1983.429314	-2564.359662	580.930347	87.106754	621.531820	-3391.081875	118.083639	322.526689	258.403659	0.000000	0.000000
-34.400000	-1984.592940	-2565.771238	581.178297	87.106753	620.120245	-3391.081875	118.083639	322.596110	258.582187	0.000000	0.000000
-34.200000	-1985.750660	-2567.176832	581.426173	87.106758	618.714645	-3391.081875	118.083639	322.666263	258.759910	0.000000	0.000000
-34.000000	-1986.902531	-2568.576518	581.673987	87.106751	617.314966	-3391.081875	118.083639	322.737143	258.936844	0.000000	0.000000
-33.800000	-1988.048425	-2569.970119	581.921694	87.106754	615.921362	-3391.081875	118.083639	322.808748	259.112946	0.000000	0.000000
-33.600000	-1989.188440	-2571.357751	582.169312	87.106755	614.533729	-3391.081875	118.083639	322.881076	259.288236	0.000000	0.000000
-33.400000	-1990.322532	-2572.739354	582.416822	87.106753	613.152128	-3391.081875	118.083639	322.954124	259.462698	0.000000	0.000000
-33.200000	-1991.450674	-2574.114883	582.664209	87.106753	611.776599	-3391.081875	118.083639	323.027887	259.636322	0.000000	0.000000
-33.000000	-1992.572936	-2575.484416	582.911479	87.106755	610.407064	-3391.081875	118.083639	323.102369	259.809110	0.000000	0.000000
-32.800000	-1993.689239	-2576.847848	583.158610	87.106755	609.043632	-3391.081875	118.083639	323.177560	259.981050	0.000000	0.000000
-32.600000	-1994.799611	-2578.205213	583.405601	87.106747	607.686276	-3391.081875	118.083639	323.253459	260.152142	0.000000	0.000000
-32.400000	-1995.904031	-2579.556461	583.652429	87.106752	606.335023	-3391.081875	118.083639	323.330067	260.322363	0.000000	0.000000
-32.200000	-1997.002487	-2580.901581	583.899094	87.106750	604.989904	-3391.081875	118.083639	323.407375	260.491719	0.000000	0.000000
-32.000000	-1998.095014	-2582.240602	584.145588	87.106755	603.650878	-3391.081875	118.083639	323.485387	260.660201	0.000000	0.000000
-31.800000	-1999.181556	-2583.573451	584.391895	87.106756	602.318028	-3391.081875	118.083639	323.564094	260.827801	0.000000	0.000000
-31.600000	-2000.262117	-2584.900126	584.638009	87.106754	600.991355	-3391.081875	118.083639	323.643494	260.994515	0.000000	0.000000
-31.400000	-2001.336717	-2586.220642	584.883925	87.106751	599.670843	-3391.081875	118.083639	323.723585	261.160339	0.000000	0.000000
-31.200000	-2002.405319	-2587.534938	585.129619	87.106756	598.356542	-3391.081875	118.083639	323.804366	261.325254	0.000000	0.000000
-31.000000	-2003.467911	-2588.842999	585.375088	87.106759	597.048478	-3391.081875	118.083639	323.885828	261.489260	0.000000	0.000000
-30.800000	-2004.524532	-2590.144867	585.620335	87.106756	595.746612	-3391.081875	118.083639	323.967973	261.652361	0.000000	0.000000
-30.600000	-2005.575154	-2591.440496	585.865341	87.106752	594.450988	-3391.081875	118.083639	324.050796	261.814546	0.000000	0.000000
