step	T	Epot	Efull	E_solute	E_solvent	E_solusolv	NThroughZ	NThroughZmin	NThroughZmax	
2670	172.99	-8639.41	-8279.11	-8638	0	0	1	0	0	
2680	169.871	-8645.92	-8292.11	-8645.88	0	0	1	0	0	
2690	165.818	-8646.71	-8301.35	-8646.76	0	0	1	0	0	
2700	167.018	-8657.62	-8309.76	-8657.92	0	0	1	0	0	
2710	160.79	-8646.67	-8311.78	-8646.72	0	0	1	0	0	
2720	163.952	-8653.13	-8311.65	-8653.24	0	0	1	0	0	
2730	155.087	-8634.31	-8311.3	-8634.31	0	0	1	0	0	
2740	152.503	-8621.07	-8303.44	-8621.04	0	0	1	0	0	
2750	155.323	-8621.79	-8298.28	-8621.76	0	0	1	0	0	
2760	144.729	-8590.65	-8289.21	-8590.79	0	0	1	0	0	
2770	148.032	-8584.24	-8275.92	-8584.54	0	0	1	0	0	
2780	146.47	-8570.68	-8265.62	-8570.95	0	0	1	0	0	
2790	147.197	-8559.43	-8252.85	-8560.11	0	0	1	0	0	
2800	152.436	-8561.41	-8243.92	-8561.77	0	0	1	0	0	
2810	153.309	-8551.48	-8232.17	-8551.64	0	0	1	0	0	
2820	156.933	-8548.65	-8221.79	-8549.06	0	0	1	0	0	
2830	160.832	-8549.81	-8214.83	-8550.51	0	0	1	0	0	
2840	170.159	-8567.18	-8212.78	-8567.18	0	0	1	0	0	
2850	176.695	-8586.43	-8218.41	-8586.29	0	0	1	0	0	
2860	170.432	-8578.59	-8223.62	-8578.43	0	0	1	0	0	
2870	165.196	-8567.7	-8223.64	-8567.88	0	0	1	0	0	
2880	162.204	-8558.5	-8220.66	-8559.89	0	0	1	0	0	
2890	154.253	-8536.14	-8214.86	-8536.13	0	0	1	0	0	
2900	160.555	-8539.43	-8205.03	-8539.55	0	0	1	0	0	
2910	169.783	-8551.81	-8198.19	-8552.15	0	0	1	0	0	
2920	177.71	-8568.11	-8197.98	-8568.2	0	0	1	0	0	
2930	178.942	-8574.02	-8201.32	-8574.24	0	0	1	0	0	
2940	181.593	-8584.21	-8205.99	-8585.26	0	0	1	0	0	
2950	185.666	-8601.09	-8214.39	-8602.04	0	0	1	0	0	
2960	180.635	-8599.79	-8223.56	-8599.75	0	0	1	0	0	
2970	174.933	-8590.59	-8226.24	-8590.54	0	0	1	0	0	
2980	168.638	-8577.26	-8226.02	-8577.2	0	0	1	0	0	
2990	167.255	-8568.25	-8219.9	-8568.1	0	0	1	0	0	
3000	175.251	-8583.2	-8218.19	-8583.42	0	0	1	0	0	
3010	187.097	-8607.94	-8218.26	-8608.57	0	0	1	0	0	
3020	189.988	-8622.69	-8226.99	-8622.7	0	0	1	0	0	
3030	178.927	-8603.77	-8231.1	-8604.11	0	0	1	0	0	
3040	173.859	-8591.27	-8229.16	-8591.33	0	0	1	0	0	
3050	162.182	-8557.98	-8220.19	-8558.3	0	0	1	0	0	
3060	161.583	-8542.48	-8205.94	-8542.34	0	0	1	0	0	
3070	157.243	-8517.59	-8190.09	-8517.58	0	0	1	0	0	
3080	162.725	-8511.82	-8172.9	-8511.81	0	0	1	0	0	
3090	177.14	-8533.11	-8164.17	-8533.14	0	0	1	0	0	
3100	175.894	-8528.96	-8162.61	-8528.93	0	0	1	0	0	
3110	181.685	-8534.31	-8155.9	-8534.29	0	0	1	0	0	
3120	175.883	-8519.42	-8153.09	-8519.41	0	0	1	0	0	
3130	171.475	-8498.38	-8141.23	-8498.4	0	0	1	0	0	
3140	180.535	-8509.67	-8133.65	-8509.92	0	0	1	0	0	
3150	185.096	-8516.53	-8131.02	-8516.48	0	0	1	0	0	
3160	192.599	-8534.1	-8132.96	-8534.02	0	0	1	0	0	
3170	190.962	-8536.21	-8138.48	-8536.12	0	0	1	0	0	
3180	192.062	-8540.94	-8140.91	-8540.91	0	0	1	0	0	
3190	204.198	-8576.94	-8151.64	-8576.95	0	0	1	0	0	
3200	195.273	-8569.47	-8162.76	-8569.66	0	0	1	0	0	
3210	197.719	-8577.42	-8165.61	-8577.41	0	0	1	0	0	
3220	197.932	-8583.07	-8170.82	-8583.03	0	0	1	0	0	
3230	190.268	-8569.16	-8172.87	-8569.14	0	0	1	0	0	
3240	193.301	-8575.18	-8172.57	-8575.2	0	0	1	0	0	
3250	184.443	-8555.39	-8171.24	-8555.4	0	0	1	0	0	
3260	181.468	-8542.4	-8164.44	-8542.36	0	0	1	0	0	
3270	176.661	-8522.05	-8154.1	-8522.01	0	0	1	0	0	
3280	189.157	-8540.15	-8146.18	-8540.2	0	0	1	0	0	
3290	195.89	-8554.36	-8146.37	-8554.32	0	0	1	0	0	
3300	195.608	-8557.29	-8149.88	-8557.25	0	0	1	0	0	
3310	198.349	-8560.64	-8147.52	-8560.66	0	0	1	0	0	
3320	199.092	-8564.26	-8149.6	-8564.31	0	0	1	0	0	
3330	197.522	-8560.56	-8149.16	-8561.51	0	0	1	0	0	
3340	196.774	-8560.55	-8150.71	-8560.64	0	0	1	0	0	
3350	193.43	-8551.84	-8148.97	-8553.28	0	0	1	0	0	
3360	185.707	-8531.4	-8144.61	-8532.4	0	0	1	0	0	
3370	189.071	-8530	-8136.21	-8530.04	0	0	1	0	0	
3380	194.058	-8535.46	-8131.28	-8535.47	0	0	1	0	0	
3390	188.578	-8519.63	-8126.86	-8519.58	0	0	1	0	0	
3400	189.886	-8514.18	-8118.68	-8514.16	0	0	1	0	0	
3410	194.058	-8514.15	-8109.97	-8514.06	0	0	1	0	0	
3420	202.488	-8526.68	-8104.94	-8526.56	0	0	1	0	0	
3430	203.854	-8529.75	-8105.17	-8529.65	0	0	1	0	0	
3440	210.103	-8544.05	-8106.45	-8544.03	0	0	1	0	0	
3450	216.926	-8564.95	-8113.14	-8565.18	0	0	1	0	0	
3460	219.521	-8583.11	-8125.9	-8583.11	0	0	1	0	0	
3470	208.847	-8568.53	-8133.55	-8568.59	0	0	1	0	0	
3480	202.625	-8557.94	-8135.92	-8557.9	0	0	1	0	0	
3490	191.057	-8527.49	-8129.55	-8527.49	0	0	1	0	0	
3500	195.169	-8526.47	-8119.97	-8526.43	0	0	1	0	0	
3510	206.531	-8542.93	-8112.77	-8542.9	0	0	1	0	0	
3520	202.937	-8532.1	-8109.42	-8532.11	0	0	1	0	0	
3530	201.981	-8523.67	-8102.99	-8523.65	0	0	1	0	0	
3540	196.283	-8504.14	-8095.32	-8504.16	0	0	1	0	0	
3550	198.683	-8499.01	-8085.2	-8499.02	0	0	1	0	0	
