step,T,Epot,Efull,
1.168e-011,299.372,-6881.52,-1915.7,
1.17e-011,301.295,-6939.42,-1941.71,
1.172e-011,293.271,-6776.94,-1912.33,
1.174e-011,300.607,-6909.93,-1923.63,
1.176e-011,299.911,-6882.96,-1908.21,
1.178e-011,307.039,-7069.04,-1976.05,
1.18e-011,291.122,-6738.99,-1910.02,
1.182e-011,291.192,-6736.55,-1906.41,
1.184e-011,296.846,-6807.63,-1883.71,
1.186e-011,297.256,-6856.85,-1926.14,
1.188e-011,292.003,-6730.14,-1886.55,
1.19e-011,303.949,-6971.23,-1929.49,
1.192e-011,292.045,-6738.78,-1894.5,
1.194e-011,304.215,-6952.18,-1906.04,
1.196e-011,297.718,-6835.43,-1897.04,
1.198e-011,299.14,-6873.64,-1911.68,
1.2e-011,300.372,-6898.87,-1916.47,
1.202e-011,298.548,-6879.29,-1927.14,
1.204e-011,290.468,-6714.31,-1896.19,
1.206e-011,298.091,-6861.53,-1916.97,
1.208e-011,299.253,-6873.62,-1909.77,
1.21e-011,297.46,-6828.96,-1894.86,
1.212e-011,297.884,-6864.44,-1923.31,
1.214e-011,297.953,-6852.63,-1910.35,
1.216e-011,297.24,-6866.05,-1935.6,
1.218e-011,297.492,-6848.7,-1914.06,
1.22e-011,293.749,-6762.15,-1889.6,
1.222e-011,300.312,-6894.33,-1912.92,
1.224e-011,301.403,-6908.11,-1908.61,
1.226e-011,290.897,-6690.24,-1865,
1.228e-011,303.336,-6972.05,-1940.48,
1.23e-011,295.44,-6784.42,-1883.83,
1.232e-011,292.168,-6736.2,-1889.87,
1.234e-011,295.628,-6797.02,-1893.3,
1.236e-011,311.503,-7092.34,-1925.3,
1.238e-011,307.054,-7013.52,-1920.28,
1.24e-011,308.969,-7067.13,-1942.12,
1.242e-011,297.811,-6887.82,-1947.9,
1.244e-011,298.421,-6876.49,-1926.44,
1.246e-011,297.357,-6787.87,-1855.47,
1.248e-011,300.079,-6900.53,-1922.99,
1.25e-011,299.293,-6849.98,-1885.48,
1.252e-011,302.406,-6925.64,-1909.5,
1.254e-011,299.699,-6867.21,-1895.96,
1.256e-011,295.96,-6791.59,-1882.37,
1.258e-011,301.199,-6925.11,-1928.98,
1.26e-011,300.385,-6877,-1894.38,
1.262e-011,292.103,-6744.61,-1899.36,
1.264e-011,301.213,-6927.31,-1930.96,
1.266e-011,299.924,-6876.23,-1901.26,
1.268e-011,294.309,-6801.2,-1919.38,
1.27e-011,304.001,-6970.81,-1928.2,
1.272e-011,298.943,-6913,-1954.3,
1.274e-011,294.402,-6779.33,-1895.96,
1.276e-011,304.589,-6986.55,-1934.2,
1.278e-011,302.685,-6987.43,-1966.66,
1.28e-011,305.287,-6996.13,-1932.19,
1.282e-011,300.627,-6929.05,-1942.41,
1.284e-011,299.06,-6932.71,-1972.06,
1.286e-011,297.29,-6895.63,-1964.34,
1.288e-011,301.692,-6948.73,-1944.42,
1.29e-011,299.519,-6906.98,-1938.72,
1.292e-011,300.029,-6922.02,-1945.31,
1.294e-011,294.518,-6758.4,-1873.09,
1.296e-011,296.15,-6806.26,-1893.88,
1.298e-011,302.689,-6924.02,-1903.18,
1.3e-011,305.527,-6976.3,-1908.39,
1.302e-011,300.319,-6854.53,-1873,
1.304e-011,292.768,-6737.65,-1881.37,
1.306e-011,304.774,-6965.91,-1910.49,
1.308e-011,297.365,-6821.92,-1889.39,
1.31e-011,306.157,-6971.11,-1892.74,
1.312e-011,307.784,-7044.64,-1939.29,
1.314e-011,300.654,-6919.02,-1931.95,
1.316e-011,300.612,-6939.46,-1953.07,
1.318e-011,296.275,-6806.8,-1892.35,
1.32e-011,299.997,-6963.07,-1986.88,
1.322e-011,300.509,-6924.58,-1939.9,
1.324e-011,301.229,-6933.37,-1936.74,
1.326e-011,301.138,-6981.31,-1986.2,
1.328e-011,307.842,-7121.4,-2015.09,
1.33e-011,299.665,-6949.61,-1978.93,
1.332e-011,298.03,-6943.44,-1999.88,
1.334e-011,296.446,-6935.27,-2017.98,
1.336e-011,297.748,-6936.59,-1997.7,
1.338e-011,289.628,-6763.59,-1959.39,
1.34e-011,298.818,-6958.51,-2001.89,
1.342e-011,300.616,-6951.82,-1965.37,
1.344e-011,307.547,-7056.99,-1955.58,
1.346e-011,299.547,-6946.12,-1977.4,
1.348e-011,306.868,-7075.18,-1985.02,
1.35e-011,300.815,-6949.12,-1959.37,
1.352e-011,302.847,-6938.86,-1915.41,
1.354e-011,305.488,-7018.06,-1950.78,
1.356e-011,293.042,-6736.76,-1875.93,
1.358e-011,296.482,-6785.55,-1867.68,
1.36e-011,299.312,-6850.78,-1885.95,
1.362e-011,297.498,-6810.48,-1875.75,
1.364e-011,298.1,-6823.84,-1879.13,
1.366e-011,300.196,-6884.01,-1904.53,
1.368e-011,298.342,-6850.26,-1901.52,
1.37e-011,306.395,-7004.66,-1922.34,
1.372e-011,296.076,-6811.07,-1899.92,
1.374e-011,302.294,-6944.64,-1930.36,
1.376e-011,299.242,-6859.88,-1896.22,
1.378e-011,298.692,-6836.98,-1882.44,
1.38e-011,303.033,-6925.45,-1898.92,
1.382e-011,306.443,-7027.15,-1944.04,
1.384e-011,297.729,-6803.24,-1864.67,
1.386e-011,302.986,-6941.09,-1915.33,
1.388e-011,302.169,-6938.64,-1926.42,
1.39e-011,293.227,-6757.35,-1893.46,
1.392e-011,305.096,-6990.85,-1930.09,
1.394e-011,296.271,-6825.07,-1910.69,
1.396e-011,296.124,-6841.13,-1929.18,
1.398e-011,299.72,-6890.53,-1918.95,
1.4e-011,296.582,-6809.38,-1889.84,
1.402e-011,304.09,-6995.68,-1951.59,
1.404e-011,298.226,-6859.15,-1912.35,
1.406e-011,301.398,-6912.61,-1913.18,
1.408e-011,300.891,-6910.43,-1919.42,
1.41e-011,299.033,-6854.87,-1894.68,
1.412e-011,303.109,-6961.63,-1933.83,
1.414e-011,294.758,-6798.45,-1909.17,
1.416e-011,293.57,-6776.97,-1907.39,
1.418e-011,306.51,-7065.64,-1981.42,
1.42e-011,292.615,-6767.35,-1913.61,
1.422e-011,304.076,-7013.4,-1969.56,
1.424e-011,289.962,-6749.47,-1939.75,
1.426e-011,296.961,-6859.06,-1933.25,
1.428e-011,296.933,-6844.64,-1919.28,
1.43e-011,298.791,-6893.23,-1937.04,
1.432e-011,295.982,-6801.52,-1891.93,
1.434e-011,297.611,-6859.28,-1922.67,
1.436e-011,304.186,-6948.62,-1902.96,
1.438e-011,295.456,-6824.08,-1923.21,
1.44e-011,299.903,-6878.33,-1903.7,
1.442e-011,300.015,-6882.21,-1905.72,
1.444e-011,301.356,-6931.51,-1932.78,
1.446e-011,294.039,-6755.74,-1878.39,
1.448e-011,295.257,-6781.48,-1883.91,
1.45e-011,295.211,-6814.51,-1917.71,
1.452e-011,300.52,-6890.41,-1905.56,
1.454e-011,297.047,-6835,-1907.75,
1.456e-011,298.668,-6838.67,-1884.53,
1.458e-011,296.952,-6856.97,-1931.3,
1.46e-011,300.25,-6882.44,-1902.05,
1.462e-011,296.753,-6783.67,-1861.3,
1.464e-011,301.368,-6906.99,-1908.07,
1.466e-011,298.967,-6863.95,-1904.85,
1.468e-011,297.038,-6810.82,-1883.72,
1.47e-011,298.059,-6829.09,-1885.06,
1.472e-011,297.882,-6808.91,-1867.81,
1.474e-011,311.297,-7092.74,-1929.12,
1.476e-011,295.475,-6750.62,-1849.44,
1.478e-011,298.912,-6851.15,-1892.96,
1.48e-011,294.486,-6779.79,-1895.01,
1.482e-011,298.277,-6859.5,-1911.84,
1.484e-011,299.329,-6843.93,-1878.82,
1.486e-011,301.58,-6903.59,-1901.16,
1.488e-011,300.977,-6892.61,-1900.17,
1.49e-011,303.039,-6927.47,-1900.82,
1.492e-011,298.54,-6824.77,-1872.76,
1.494e-011,303.671,-6988.33,-1951.21,
1.496e-011,297.777,-6839.73,-1900.37,
1.498e-011,300.127,-6913.61,-1935.26,
1.5e-011,298.891,-6885.74,-1927.9,
1.502e-011,301.286,-6932.34,-1934.77,
1.504e-011,301.647,-6924.96,-1921.4,
1.506e-011,305.12,-7008.14,-1946.97,
1.508e-011,300.631,-6894.32,-1907.62,
1.51e-011,299.163,-6882.19,-1919.84,
1.512e-011,299.579,-6881.09,-1911.84,
1.514e-011,302.805,-6931.91,-1909.14,
1.516e-011,298.44,-6855.29,-1904.92,
1.518e-011,299.582,-6860.35,-1891.04,
1.52e-011,293.221,-6758.75,-1894.97,
1.522e-011,299.026,-6876.99,-1916.91,
1.524e-011,295.555,-6788.04,-1885.54,
1.526e-011,304.755,-7006.58,-1951.48,
1.528e-011,300.15,-6871.45,-1892.72,
1.53e-011,301.848,-6917.67,-1910.77,
1.532e-011,296.092,-6837.3,-1925.88,
1.534e-011,298.05,-6833.13,-1889.24,
1.536e-011,302.674,-6924.75,-1904.17,
1.538e-011,291.284,-6706.04,-1874.37,
1.54e-011,307.096,-7010.24,-1916.29,
1.542e-011,296.983,-6837.54,-1911.34,
1.544e-011,294.453,-6739.03,-1854.81,
1.546e-011,304.901,-6996.75,-1939.22,
1.548e-011,294.211,-6769.14,-1888.93,
1.55e-011,296.324,-6755.85,-1840.6,
1.552e-011,297.148,-6839.12,-1910.2,
1.554e-011,297.761,-6801.7,-1862.6,
1.556e-011,303.467,-6922.39,-1888.64,
1.558e-011,293.988,-6707.41,-1830.9,
1.56e-011,307.424,-6994.97,-1895.6,
1.562e-011,295.967,-6772.88,-1863.54,
1.564e-011,295.93,-6786.5,-1877.77,
1.566e-011,301.11,-6863.92,-1869.27,
1.568e-011,286.836,-6612.31,-1854.43,
1.57e-011,306.407,-6933.43,-1850.92,
1.572e-011,306.935,-6994.55,-1903.28,
1.574e-011,290.406,-6676.73,-1859.64,
1.576e-011,302.9,-6920.6,-1896.26,
1.578e-011,300.02,-6877.47,-1900.9,
1.58e-011,305.262,-7009.9,-1946.38,
1.582e-011,302.327,-6939.75,-1924.92,
1.584e-011,305.789,-7051.9,-1979.64,
1.586e-011,297.841,-6888.4,-1947.98,
1.588e-011,302.782,-6982.37,-1959.99,
1.59e-011,306.215,-7046.42,-1967.1,
1.592e-011,299.182,-6928.34,-1965.68,
1.594e-011,303.347,-7011.2,-1979.45,
1.596e-011,294.073,-6834.87,-1956.94,
1.598e-011,297.44,-6862.62,-1928.85,
1.6e-011,299.082,-6913.15,-1952.14,
1.602e-011,299.177,-6883.38,-1920.79,
1.604e-011,299.936,-6894.04,-1918.87,
1.606e-011,302.446,-6989.95,-1973.15,
1.608e-011,295.6,-6845.45,-1942.2,
1.61e-011,294.856,-6814.9,-1923.99,
1.612e-011,302.55,-6966.82,-1948.29,
1.614e-011,298.253,-6850.93,-1903.67,
1.616e-011,298.406,-6847.01,-1897.22,
1.618e-011,292.617,-6735.3,-1881.53,
1.62e-011,292.222,-6684.36,-1837.15,
1.622e-011,300.824,-6873.06,-1883.16,
1.624e-011,289.837,-6633.24,-1825.59,
1.626e-011,301.42,-6849.3,-1849.51,
1.628e-011,297.133,-6773.86,-1845.18,
1.63e-011,303.143,-6847.84,-1819.47,
1.632e-011,300.031,-6820.62,-1843.87,
1.634e-011,297.082,-6769.77,-1841.94,
1.636e-011,301.364,-6823.29,-1824.42,
1.638e-011,297.563,-6799.18,-1863.38,
1.64e-011,295.227,-6718.79,-1821.73,
1.642e-011,301.461,-6870.25,-1869.78,
1.644e-011,296.577,-6765.31,-1845.85,
1.646e-011,303.164,-6858.72,-1830,
1.648e-011,303.36,-6913.14,-1881.16,
1.65e-011,298.679,-6835.11,-1880.78,
1.652e-011,300.068,-6842.01,-1864.64,
1.654e-011,306.015,-6984.94,-1908.93,
1.656e-011,294.891,-6772.6,-1881.1,
1.658e-011,300.34,-6878.3,-1896.43,
1.66e-011,294.725,-6755.09,-1866.35,
1.662e-011,289.04,-6638.97,-1844.54,
1.664e-011,301.522,-6916.74,-1915.27,
1.666e-011,297.017,-6792.15,-1865.4,
1.668e-011,295.589,-6782.33,-1879.27,
1.67e-011,301.939,-6914.74,-1906.34,
1.672e-011,292.38,-6705.6,-1855.76,
1.674e-011,296.788,-6827.39,-1904.44,
1.676e-011,291.662,-6730.29,-1892.36,
1.678e-011,300.186,-6868.91,-1889.59,
1.68e-011,307.505,-7026.84,-1926.11,
1.682e-011,296.067,-6804.78,-1893.79,
1.684e-011,296.413,-6832.7,-1915.97,
1.686e-011,299.209,-6870.39,-1907.27,
1.688e-011,289.952,-6694.1,-1884.54,
1.69e-011,296.734,-6810.54,-1888.48,
1.692e-011,302.271,-6929.4,-1915.49,
1.694e-011,299.112,-6873.16,-1911.65,
1.696e-011,295.959,-6827.1,-1917.9,
1.698e-011,297.032,-6830.73,-1903.73,
1.7e-011,306.914,-7034.76,-1943.85,
1.702e-011,298.442,-6879.5,-1929.11,
1.704e-011,297.438,-6854.2,-1920.46,
1.706e-011,298.41,-6895.16,-1945.3,
1.708e-011,303.618,-6949.97,-1913.73,
1.71e-011,287.66,-6619.88,-1848.33,
1.712e-011,295.633,-6795.97,-1892.17,
1.714e-011,295.05,-6784.39,-1890.26,
1.716e-011,294.009,-6700.44,-1823.59,
1.718e-011,301.716,-6845.03,-1840.34,
1.72e-011,293.019,-6696.57,-1836.13,
1.722e-011,306.569,-6918.68,-1833.49,
1.724e-011,294.474,-6681.98,-1797.41,
1.726e-011,300.441,-6842.39,-1858.84,
1.728e-011,297.414,-6810.62,-1877.28,
1.73e-011,288.209,-6579.48,-1798.84,
1.732e-011,304.329,-6886.97,-1838.94,
1.734e-011,308.263,-7020.93,-1907.63,
1.736e-011,304.241,-6872.51,-1825.92,
1.738e-011,300.771,-6842.71,-1853.68,
1.74e-011,301.783,-6880.76,-1874.95,
1.742e-011,300.546,-6873.98,-1888.69,
1.744e-011,301.105,-6847.81,-1853.24,
1.746e-011,297.909,-6822.77,-1881.22,
1.748e-011,301.407,-6890.35,-1890.77,
1.75e-011,300.666,-6841.85,-1854.56,
1.752e-011,302.72,-6855.27,-1833.92,
1.754e-011,306.742,-6996.12,-1908.05,
1.756e-011,299.808,-6823.12,-1850.07,
1.758e-011,302.637,-6882.34,-1862.36,
1.76e-011,297.035,-6779.67,-1852.62,
1.762e-011,304.954,-6909.57,-1851.16,
1.764e-011,296.73,-6756.83,-1834.83,
1.766e-011,302.28,-6855,-1840.95,
1.768e-011,297.227,-6779.68,-1849.45,
1.77e-011,302.394,-6887.1,-1871.17,
1.772e-011,293.5,-6668.4,-1799.98,
1.774e-011,303.888,-6892.88,-1852.15,
1.776e-011,308.804,-6992.65,-1870.38,
1.778e-011,297.275,-6764.84,-1833.8,
1.78e-011,304.422,-6914.54,-1864.96,
1.782e-011,296.335,-6764.36,-1848.92,
1.784e-011,298.467,-6791.67,-1840.87,
1.786e-011,299.453,-6786.76,-1819.6,
1.788e-011,304.036,-6873.55,-1830.37,
1.79e-011,297.591,-6800.47,-1864.19,
1.792e-011,301.974,-6838.79,-1829.81,
1.794e-011,297.934,-6759.22,-1817.25,
1.796e-011,299.57,-6836.29,-1867.19,
1.798e-011,300.994,-6831.47,-1838.74,
1.8e-011,304.903,-6891.8,-1834.23,
1.802e-011,289.847,-6602.87,-1795.06,
1.804e-011,303.169,-6913.95,-1885.14,
1.806e-011,294.81,-6707.6,-1817.45,
1.808e-011,298.258,-6798.69,-1851.35,
1.81e-011,296.307,-6776.89,-1861.92,
1.812e-011,308.561,-7027.27,-1909.02,
1.814e-011,298.373,-6789.19,-1839.95,
1.816e-011,302.088,-6944.33,-1933.46,
1.818e-011,309.65,-7055,-1918.7,
1.82e-011,287.681,-6675.48,-1903.59,
1.822e-011,295.63,-6809.87,-1906.12,
1.824e-011,295.344,-6805.78,-1906.78,
1.826e-011,292.213,-6717.57,-1870.51,
1.828e-011,305.213,-6974.1,-1911.4,
1.83e-011,300.145,-6852.09,-1873.45,
1.832e-011,295.123,-6806.42,-1911.08,
1.834e-011,291.459,-6687.34,-1852.78,
1.836e-011,295.423,-6779.56,-1879.25,
1.838e-011,297.612,-6803.04,-1866.42,
1.84e-011,296.766,-6817.67,-1895.08,
1.842e-011,294.891,-6726.38,-1834.89,
1.844e-011,297.272,-6809.02,-1878.03,
1.846e-011,293.326,-6730.97,-1865.43,
1.848e-011,297.127,-6746.93,-1818.34,
1.85e-011,298.33,-6735.59,-1787.05,
1.852e-011,306.888,-6966.51,-1876.02,
1.854e-011,293.086,-6683.61,-1822.06,
1.856e-011,300.701,-6841.49,-1853.63,
1.858e-011,298.112,-6756.83,-1811.91,
1.86e-011,299.236,-6810.47,-1846.91,
1.862e-011,299.289,-6759.23,-1794.79,
1.864e-011,298.379,-6742.66,-1793.32,
1.866e-011,302.365,-6862.08,-1846.61,
1.868e-011,296.721,-6746.17,-1824.33,
1.87e-011,298.635,-6771.3,-1817.7,
1.872e-011,300.929,-6871.14,-1879.5,
1.874e-011,293.809,-6727.53,-1853.99,
1.876e-011,304.026,-6893.46,-1850.44,
1.878e-011,297.107,-6799.39,-1871.15,
1.88e-011,304.465,-6945.02,-1894.72,
1.882e-011,303.593,-6894.28,-1858.44,
1.884e-011,296.99,-6756.69,-1830.38,
1.886e-011,303.989,-6931.46,-1889.06,
1.888e-011,297.731,-6759.1,-1820.5,
1.89e-011,294.652,-6680.72,-1793.2,
1.892e-011,301.807,-6831.83,-1825.62,
1.894e-011,299.977,-6826.24,-1850.38,
1.896e-011,293.297,-6684.99,-1819.95,
1.898e-011,301.558,-6871.16,-1869.08,
1.9e-011,302.742,-6883.77,-1862.05,
1.902e-011,304.345,-6931.28,-1882.97,
1.904e-011,294.964,-6753.77,-1861.08,
1.906e-011,300.501,-6839.64,-1855.1,
1.908e-011,299.745,-6857.66,-1885.66,
1.91e-011,301.043,-6876.25,-1882.72,
1.912e-011,296.577,-6746.91,-1827.45,
1.914e-011,299.957,-6885.24,-1909.72,
1.916e-011,298.521,-6819.61,-1867.92,
1.918e-011,289.742,-6634.66,-1828.59,
1.92e-011,294.807,-6722.77,-1832.67,
1.922e-011,304.385,-6941.91,-1892.93,
1.924e-011,303.585,-6911.56,-1875.86,
1.926e-011,298.244,-6790.19,-1843.08,
1.928e-011,303.845,-6907.08,-1867.07,
1.93e-011,297.62,-6852,-1915.25,
1.932e-011,295.738,-6759.9,-1854.37,
1.934e-011,304.302,-6956.19,-1908.61,
1.936e-011,300.362,-6874.51,-1892.28,
1.938e-011,298.762,-6865.6,-1909.91,
1.94e-011,298.77,-6804.67,-1848.83,
1.942e-011,297.17,-6816.27,-1886.98,
1.944e-011,298.013,-6820.12,-1876.85,
1.946e-011,309.174,-7010.62,-1882.22,
1.948e-011,291.357,-6659.63,-1826.77,
1.95e-011,293.801,-6747.16,-1873.75,
1.952e-011,292.363,-6708.96,-1859.4,
1.954e-011,303.539,-6885.13,-1850.19,
1.956e-011,289.864,-6638.14,-1830.04,
1.958e-011,311.275,-7006.56,-1843.3,
1.96e-011,293.276,-6680.79,-1816.1,
1.962e-011,298.245,-6780.46,-1833.33,
1.964e-011,300.456,-6788.79,-1804.99,
1.966e-011,300.996,-6806.94,-1814.19,
1.968e-011,298.359,-6769.47,-1820.45,
1.97e-011,301.676,-6873.13,-1869.09,
1.972e-011,299.905,-6845.17,-1870.52,
1.974e-011,295.673,-6746.26,-1841.8,
1.976e-011,304.26,-6940.08,-1893.19,
1.978e-011,301.157,-6893.63,-1898.21,
1.98e-011,299.56,-6861.5,-1892.57,
1.982e-011,303.682,-6911.08,-1873.78,
1.984e-011,306.634,-7003.56,-1917.28,
1.986e-011,300.191,-6889.38,-1909.98,
1.988e-011,302.424,-6891.84,-1875.39,
1.99e-011,301.962,-6900.53,-1891.75,
1.992e-011,303.943,-6937.04,-1895.4,
1.994e-011,303.258,-6914.66,-1884.39,
1.996e-011,288.67,-6602.68,-1814.38,
1.998e-011,297.644,-6783.92,-1846.77,
2e-011,305.643,-6951.41,-1881.57,
2.002e-011,298.488,-6767.58,-1816.42,
2.004e-011,296.006,-6760.97,-1850.98,
2.006e-011,288.324,-6627.07,-1844.51,
2.008e-011,296.35,-6753.27,-1837.58,
2.01e-011,297.998,-6789.29,-1846.26,
2.012e-011,303.007,-6887.48,-1861.36,
2.014e-011,306.18,-6947.69,-1868.94,
2.016e-011,300.859,-6832.22,-1841.75,
2.018e-011,301.408,-6857.4,-1857.81,
2.02e-011,296.03,-6781.43,-1871.05,
2.022e-011,295.417,-6672.65,-1772.43,
2.024e-011,299.735,-6763.85,-1792.01,
2.026e-011,298.16,-6757.63,-1811.92,
2.028e-011,301.642,-6778.91,-1775.44,
2.03e-011,296.272,-6659.72,-1745.32,
2.032e-011,298.284,-6782.81,-1835.04,
2.034e-011,296.1,-6706.96,-1795.42,
2.036e-011,303.396,-6846.09,-1813.52,
2.038e-011,293.809,-6667.44,-1793.89,
2.04e-011,305.133,-6928.16,-1866.77,
2.042e-011,300.468,-6823.67,-1839.67,
2.044e-011,294.155,-6680.4,-1801.12,
2.046e-011,300.496,-6810.36,-1825.9,
2.048e-011,308.819,-6991.32,-1868.8,
2.05e-011,288.862,-6556.89,-1765.41,
2.052e-011,301.855,-6866.04,-1859.03,
2.054e-011,292.099,-6630.3,-1785.12,
2.056e-011,306.633,-6939.02,-1852.75,
2.058e-011,307.079,-6886.05,-1792.4,
2.06e-011,291.771,-6658.89,-1819.16,
2.062e-011,304.183,-6880.11,-1834.5,
2.064e-011,294.166,-6667.5,-1788.04,
2.066e-011,296.411,-6694.21,-1777.51,
2.068e-011,304.038,-6932.28,-1889.06,
2.07e-011,296.214,-6680.12,-1766.69,
2.072e-011,302.639,-6881.47,-1861.46,
2.074e-011,297.85,-6800.54,-1859.98,
2.076e-011,299.786,-6859.18,-1886.49,
2.078e-011,299.217,-6827.86,-1864.61,
2.08e-011,295.13,-6783,-1887.55,
2.082e-011,294.331,-6754.45,-1872.25,
2.084e-011,304.378,-6936.27,-1887.41,
2.086e-011,294.217,-6692.81,-1812.51,
2.088e-011,299.235,-6809.58,-1846.03,
2.09e-011,300.338,-6816.91,-1835.07,
2.092e-011,292.748,-6648.98,-1793.04,
2.094e-011,300.475,-6806.74,-1822.62,
2.096e-011,300.047,-6857.21,-1880.2,
2.098e-011,293.324,-6680.17,-1814.67,
2.1e-011,293.433,-6700.1,-1832.79,
2.102e-011,297.706,-6775.82,-1837.63,
2.104e-011,301.967,-6862.75,-1853.89,
2.106e-011,296.08,-6740.97,-1829.76,
2.108e-011,302.379,-6866.21,-1850.52,
2.11e-011,300.96,-6819.25,-1827.1,
2.112e-011,304.088,-6900.59,-1856.55,
2.114e-011,306.61,-6958.86,-1872.98,
2.116e-011,297.569,-6828.17,-1892.27,
2.118e-011,295.311,-6772.77,-1874.31,
2.12e-011,296.176,-6789.43,-1876.63,
2.122e-011,298.88,-6800.63,-1842.97,
2.124e-011,301.057,-6876.13,-1882.36,
2.126e-011,298.751,-6828.82,-1873.3,
2.128e-011,294.539,-6727.48,-1841.82,
2.13e-011,298.87,-6825.09,-1867.61,
2.132e-011,303.121,-6916.62,-1888.63,
2.134e-011,294.949,-6722.54,-1830.09,
2.136e-011,296.722,-6742.64,-1820.78,
2.138e-011,293.718,-6713.95,-1841.93,
2.14e-011,297.512,-6798.91,-1863.94,
2.142e-011,295.11,-6725.3,-1830.18,
2.144e-011,298.675,-6799.28,-1845.02,
2.146e-011,297.662,-6803.54,-1866.09,
2.148e-011,297.455,-6792.1,-1858.08,
2.15e-011,287.124,-6565.07,-1802.42,
2.152e-011,298.255,-6808.47,-1861.19,
2.154e-011,300.139,-6820.42,-1841.87,
2.156e-011,303.161,-6874.36,-1845.69,
2.158e-011,298.723,-6781.24,-1826.19,
2.16e-011,304.694,-6937.87,-1883.78,
2.162e-011,309.535,-7029,-1894.61,
2.164e-011,297.039,-6767.9,-1840.78,
2.166e-011,303.174,-6901.65,-1872.77,
2.168e-011,300.058,-6871.94,-1894.75,
2.17e-011,295.63,-6716.41,-1812.66,
2.172e-011,298.062,-6815.76,-1871.67,
2.174e-011,301.932,-6908.36,-1900.07,
2.176e-011,304.079,-6972.55,-1928.66,
2.178e-011,290.215,-6611.18,-1797.25,
2.18e-011,304.173,-6926.32,-1880.87,
2.182e-011,300.266,-6863.55,-1882.9,
2.184e-011,302.949,-6868.89,-1843.74,
2.186e-011,298.144,-6768.36,-1822.92,
2.188e-011,305.445,-6946.76,-1880.21,
2.19e-011,292.286,-6641.38,-1793.09,
2.192e-011,306.54,-6909.99,-1825.27,
2.194e-011,294.061,-6673.51,-1795.8,
2.196e-011,306.217,-6934.74,-1855.39,
2.198e-011,296.33,-6698.67,-1783.32,
2.2e-011,295.923,-6726.86,-1818.25,
2.202e-011,299.315,-6791.54,-1826.67,
2.204e-011,298.016,-6779.88,-1836.56,
2.206e-011,296.771,-6718.47,-1795.8,
2.208e-011,300.409,-6832.03,-1849.01,
2.21e-011,295.326,-6704.36,-1805.67,
2.212e-011,296.909,-6734,-1809.04,
2.214e-011,295.058,-6714.09,-1819.82,
2.216e-011,299.242,-6784.62,-1820.96,
2.218e-011,299.732,-6784.26,-1812.47,
2.22e-011,297.589,-6736.9,-1800.65,
2.222e-011,304.604,-6906.01,-1853.4,
2.224e-011,304.576,-6907.32,-1855.18,
2.226e-011,300.254,-6790.56,-1810.11,
2.228e-011,299.773,-6821.16,-1848.69,
2.23e-011,300.795,-6863.06,-1873.63,
2.232e-011,290.652,-6638.51,-1817.33,
2.234e-011,303.687,-6912.23,-1874.83,
2.236e-011,300.271,-6884.61,-1903.89,
2.238e-011,295.507,-6789.8,-1888.1,
2.24e-011,304.858,-6955.04,-1898.22,
2.242e-011,299.134,-6862.7,-1900.82,
2.244e-011,307,-7021.31,-1928.97,
2.246e-011,304.088,-6962.73,-1918.68,
2.248e-011,297.141,-6807.92,-1879.1,
2.25e-011,301.382,-6961.33,-1962.17,
2.252e-011,294.757,-6815.28,-1926.02,
2.254e-011,297.052,-6788.42,-1861.09,
2.256e-011,297.191,-6866.77,-1937.12,
2.258e-011,291.681,-6757.03,-1918.79,
2.26e-011,301.189,-6900.01,-1904.04,
2.262e-011,298.966,-6850.44,-1891.37,
2.264e-011,302.937,-6926.35,-1901.4,
2.266e-011,304.389,-6976,-1926.96,
2.268e-011,295.108,-6766.07,-1870.98,
2.27e-011,295.011,-6797.62,-1904.14,
2.272e-011,297.144,-6870.06,-1941.2,
2.274e-011,298.576,-6809.29,-1856.68,
2.276e-011,291.745,-6715.83,-1876.52,
2.278e-011,295.871,-6789.25,-1881.5,
2.28e-011,299.667,-6828.61,-1857.9,
2.282e-011,305.828,-6932.34,-1859.43,
2.284e-011,299.545,-6828.78,-1860.09,
2.286e-011,308.931,-7018.65,-1894.28,
2.288e-011,309.303,-7020.99,-1890.44,
2.29e-011,295.89,-6758.1,-1850.05,
2.292e-011,309.247,-7045.05,-1915.43,
2.294e-011,293.687,-6729.82,-1858.31,
2.296e-011,297.257,-6774.98,-1844.24,
2.298e-011,299.175,-6819.41,-1856.86,
2.3e-011,294.303,-6766.92,-1885.18,
2.302e-011,303.796,-6856.14,-1816.93,
2.304e-011,302.001,-6833.54,-1824.11,
2.306e-011,303.628,-6917.85,-1881.44,
2.308e-011,295.448,-6750.79,-1850.05,
2.31e-011,300.928,-6864.97,-1873.34,
2.312e-011,302.229,-6864.04,-1850.84,
2.314e-011,300.066,-6858.67,-1881.35,
2.316e-011,303.438,-6902.59,-1869.34,
2.318e-011,296.983,-6795.1,-1868.91,
2.32e-011,301.544,-6886.62,-1884.78,
2.322e-011,304.453,-6940.48,-1890.39,
2.324e-011,298.465,-6782.34,-1831.57,
2.326e-011,305.121,-6962.7,-1901.53,
2.328e-011,296.872,-6777.96,-1853.61,
2.33e-011,301.677,-6877.55,-1873.49,
2.332e-011,301.521,-6868.36,-1866.9,
2.334e-011,304.735,-6971.72,-1916.94,
